Date,City,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s),Estimated Solar Energy Consumption (kWh),Year,Month
2023-08-27,Edmonton,19.42,26.71,12.41,0.97,4.08,5.62,2.58,0.00314171,2023,8
2023-08-27,Quebec City,20.82,28.53,11.96,0.27,2.67,3.09,1.99,0.0027321536,2023,8
2023-08-28,Toronto,21.23,28.64,13.38,0.06,2.88,4.07,1.96,0.0026291276,2023,8
2023-08-28,Vancouver,21.57,28.97,13.37,0.05,1.83,2.53,0.81,0.0025347563999999,2023,8
2023-08-28,Montreal,23.92,30.68,17.39,0.03,2.33,3.39,0.2,0.0026019884,2023,8
2023-08-30,Halifax,19.68,28.14,12.32,0.0,3.2,5.31,2.32,0.0024552396,2023,8
2023-09-09,Hamilton,-3.84,-1.73,-6.32,1.0,8.55,9.79,7.28,6.45248e-05,2023,9
2023-09-10,Toronto,-0.92,4.79,-7.31,0.01,8.12,13.82,3.44,0.00015488,2023,9
2023-09-10,Halifax,2.41,7.64,-2.88,7.09,9.65,13.0,4.62,2.3328000000000003e-06,2023,9
2023-09-11,Montreal,3.72,8.93,-2.17,4.93,9.99,14.42,5.29,3.461120000000001e-05,2023,9
2023-09-13,Montreal,-8.39,0.27,-15.18,7.28,13.46,19.6,2.66,8.9888e-06,2023,9
2023-09-13,Calgary,-12.4,-9.92,-14.92,3.01,15.22,17.32,12.73,4.380480000000001e-05,2023,9
2023-09-13,Ottawa,-8.89,-7.19,-10.16,1.27,10.85,12.53,8.55,8.606720000000002e-05,2023,9
2023-09-18,Toronto,2.24,6.18,-1.24,20.88,5.22,10.81,0.73,8.323200000000002e-06,2023,9
2023-09-18,Vancouver,0.25,2.66,-2.81,0.97,10.46,11.88,8.48,2.9491199999999996e-05,2023,9
2023-09-18,Quebec City,6.62,14.04,1.17,0.68,10.67,17.54,3.59,5.242880000000001e-05,2023,9
2023-09-19,Montreal,-1.42,3.71,-4.39,0.19,7.04,14.6,2.87,0.0002196608,2023,9
2023-09-21,Calgary,-4.6,-1.5,-7.21,0.05,9.49,12.21,7.28,0.0004428288,2023,9
2023-09-21,Hamilton,-3.42,0.42,-7.33,0.5,9.9,12.05,6.77,0.0005458208,2023,9
2023-09-22,Ottawa,2.98,12.37,-1.91,9.49,10.57,14.61,5.24,3.07328e-05,2023,9
2023-09-22,Edmonton,2.76,9.23,-1.53,0.34,8.22,14.34,0.72,0.0011252767999999,2023,9
2023-10-03,Ottawa,21.03,25.68,15.67,27.02,5.73,9.43,1.89,0.0008520192,2023,10
2023-10-05,Toronto,21.1,26.43,14.71,20.63,4.28,8.75,1.05,0.0002298368,2023,10
2023-10-21,Edmonton,-1.14,2.3,-5.52,0.84,10.01,13.7,5.18,2.888e-05,2023,10
2023-10-21,Hamilton,-2.44,2.19,-6.28,4.0,11.91,14.83,9.04,1.352e-05,2023,10
2023-10-21,Halifax,-10.1,-5.9,-14.52,0.62,11.38,13.84,8.78,0.0001071648,2023,10
2023-10-25,Ottawa,-5.45,-1.02,-8.26,0.56,10.34,13.52,5.51,0.00012168,2023,10
2023-10-26,Ottawa,3.36,13.77,-6.95,6.71,12.19,16.26,7.01,0.0001520768,2023,10
2023-10-29,Hamilton,3.87,5.65,2.3,3.16,9.97,12.17,3.6,6.91488e-05,2023,10
2023-10-30,Hamilton,7.1,12.57,3.2,10.62,9.52,14.29,0.81,0.0001025312,2023,10
2023-10-30,Halifax,5.98,10.68,2.78,1.96,10.29,14.11,3.31,0.0006139008,2023,10
2023-11-08,Winnipeg,22.85,28.96,18.98,34.69,3.91,7.49,1.59,7.683200000000001e-05,2023,11
2023-11-09,Calgary,23.52,28.02,20.23,33.4,4.01,8.08,1.01,0.00039605,2023,11
2023-11-21,Vancouver,8.8,12.61,3.47,2.09,8.68,10.34,7.16,8.192000000000004e-06,2023,11
2023-11-23,Toronto,-3.21,-1.21,-4.14,0.45,8.29,9.6,6.98,3.7538000000000005e-05,2023,11
2023-11-24,Montreal,-6.26,-2.79,-9.23,0.25,10.55,13.33,7.27,8.820000000000004e-05,2023,11
2023-11-26,Toronto,3.03,9.25,0.94,4.52,10.25,12.71,5.23,2.205000000000001e-05,2023,11
2023-11-26,Ottawa,-10.92,-8.22,-14.42,16.83,9.09,9.81,7.73,1.682e-06,2023,11
2023-11-27,Calgary,6.06,9.34,2.15,17.05,7.31,14.24,3.85,7.938000000000001e-06,2023,11
2023-11-27,Quebec City,5.27,9.35,1.76,7.07,4.84,14.35,0.39,9.244999999999998e-05,2023,11
2023-11-30,Quebec City,3.43,6.25,0.27,16.39,9.69,13.23,5.21,5.5777999999999993e-05,2023,11
2023-12-03,Calgary,3.05,6.85,-6.18,20.46,6.9,9.19,3.97,2.3762000000000004e-05,2023,12
2023-12-04,Quebec City,-1.66,1.62,-4.84,19.49,10.49,16.55,4.54,1.6928e-05,2023,12
2023-12-04,Winnipeg,-3.33,-1.53,-5.06,0.21,9.77,14.67,5.18,0.000693842,2023,12
2023-12-05,Toronto,1.1,2.51,-0.11,38.27,6.18,7.17,4.57,2.2898000000000003e-05,2023,12
2023-12-05,Montreal,-0.95,-0.4,-1.67,6.73,8.49,9.52,7.36,0.000107648,2023,12
2023-12-05,Halifax,4.94,9.28,1.66,19.92,7.46,11.66,2.51,2.5537999999999995e-05,2023,12
2023-12-13,Hamilton,14.99,15.76,13.88,23.42,2.67,4.9,0.33,3.4322000000000015e-05,2023,12
2023-12-14,Winnipeg,15.24,18.55,11.68,5.59,10.86,14.58,2.89,0.000392498,2023,12
2023-12-22,Quebec City,18.98,21.38,13.77,27.07,7.9,12.86,5.62,0.0003042,2023,12
2023-12-25,Winnipeg,13.02,13.39,12.54,20.63,9.22,9.76,8.51,8.712e-06,2023,12
2023-12-26,Winnipeg,12.03,16.78,8.07,21.56,7.22,12.18,4.91,9.248e-06,2023,12
2023-12-29,Montreal,3.23,5.3,-0.96,25.23,5.16,7.3,0.48,1.9208000000000003e-05,2023,12
2023-12-30,Edmonton,7.9,9.46,5.61,36.21,8.6,12.22,7.41,1.682e-06,2023,12
2024-01-01,Toronto,8.81,10.82,5.82,35.63,6.72,8.63,5.53,2.4500000000000003e-06,2024,1
2024-01-02,Toronto,0.79,6.7,-7.51,22.72,5.61,10.06,2.24,1.922e-06,2024,1
2024-01-03,Edmonton,5.07,7.28,2.11,30.86,7.58,11.31,3.25,4.608e-06,2024,1
2024-01-04,Toronto,1.78,8.71,-2.98,28.06,6.08,14.01,3.97,1.5488e-05,2024,1
2024-01-04,Calgary,-4.2,-0.75,-8.11,33.39,10.0,14.04,5.11,9.522e-06,2024,1
2024-01-04,Winnipeg,0.64,3.51,-3.93,24.97,5.68,10.67,1.27,1.7672e-05,2024,1
2024-01-04,Hamilton,-8.07,-4.24,-11.52,0.61,8.97,10.08,7.89,0.000142578,2024,1
2024-01-04,Halifax,-9.86,2.54,-14.99,28.32,5.37,8.64,2.03,2.6912e-05,2024,1
2024-01-06,Montreal,-3.86,2.56,-11.17,52.5,9.06,13.1,3.02,3.698e-06,2024,1
2024-01-06,Calgary,-11.37,-10.13,-12.39,0.74,9.78,11.1,8.75,6.055199999999999e-05,2024,1
2024-01-06,Winnipeg,-5.49,-1.59,-8.64,0.87,9.03,10.85,7.0,0.0002177999999999,2024,1
2024-01-09,Toronto,-0.88,0.86,-2.85,28.98,7.94,12.08,5.43,2.9767999999999997e-05,2024,1
2024-01-09,Calgary,-4.12,-2.19,-7.14,48.88,8.9,10.89,5.41,4.8672e-05,2024,1
2024-01-09,Quebec City,-1.39,0.19,-4.42,24.73,3.83,7.18,1.5,0.000164738,2024,1
2024-01-09,Winnipeg,-3.59,0.25,-10.28,17.68,8.91,10.61,6.71,0.000127008,2024,1
2024-01-12,Winnipeg,3.59,4.98,2.2,27.94,7.23,9.2,4.46,5.056200000000001e-05,2024,1
2024-01-16,Hamilton,7.46,8.26,6.76,22.74,4.92,5.38,4.25,9.0738e-05,2024,1
2024-01-16,Halifax,6.65,7.12,6.19,49.82,6.59,8.08,5.09,5.3138e-05,2024,1
2024-01-18,Hamilton,12.5,14.73,9.72,58.34,4.54,9.26,2.57,0.0002177999999999,2024,1
2024-01-18,Halifax,14.62,16.56,12.03,19.91,4.94,7.52,1.88,0.000415872,2024,1
2024-01-23,Winnipeg,16.77,17.81,15.68,21.04,4.93,7.32,4.26,3.0258000000000004e-05,2024,1
2024-01-27,Toronto,20.26,21.65,19.36,22.62,4.46,5.6,2.67,0.000279752,2024,1
2024-01-29,Toronto,16.17,19.72,10.92,49.53,6.65,9.22,0.96,1.2482000000000002e-05,2024,1
2024-01-29,Vancouver,11.09,11.74,10.24,35.61,6.02,6.61,5.62,2.645e-05,2024,1
2024-01-30,Montreal,16.48,17.43,14.45,23.65,4.25,6.39,2.62,1.125e-05,2024,1
2024-01-31,Hamilton,13.92,16.13,9.11,72.63,9.01,12.23,5.37,5.4080000000000006e-06,2024,1
2024-02-03,Montreal,11.41,12.65,9.88,50.93,7.29,10.0,4.62,1.1552000000000002e-05,2024,2
2024-02-03,Calgary,10.51,13.48,2.43,45.31,8.48,10.97,2.22,3.5279999999999995e-06,2024,2
2024-02-05,Edmonton,4.1,7.13,2.25,31.41,7.73,11.63,0.75,3.698e-06,2024,2
2024-02-06,Montreal,4.99,7.43,3.49,37.67,4.02,6.64,2.01,1.3778000000000004e-05,2024,2
2024-02-06,Ottawa,7.95,10.66,4.29,22.35,5.37,8.2,2.27,4.608e-06,2024,2
2024-02-06,Winnipeg,0.9,1.39,0.06,20.97,4.02,6.14,0.82,1.682e-06,2024,2
2024-02-06,Halifax,-6.36,-4.08,-8.75,22.79,4.14,7.21,1.64,1.2500000000000003e-06,2024,2
2024-02-08,Montreal,5.24,8.32,-0.07,31.29,8.29,13.2,5.12,4.2632e-05,2024,2
2024-02-08,Winnipeg,-2.62,-0.05,-5.49,24.14,6.74,11.26,0.87,3.2000000000000003e-06,2024,2
2024-02-10,Toronto,1.01,2.01,-0.27,20.12,5.8,9.09,2.68,9.68e-07,2024,2
2024-02-10,Quebec City,5.94,7.32,3.95,30.17,5.46,8.71,2.01,4.608e-06,2024,2
2024-02-10,Winnipeg,1.73,3.63,-2.05,45.72,3.99,11.13,1.32,8.712e-06,2024,2
2024-02-11,Toronto,-4.25,-3.11,-5.56,23.78,8.91,11.0,5.43,5.202000000000002e-06,2024,2
2024-02-11,Halifax,6.36,10.36,-0.03,19.53,5.97,15.46,2.35,5.3792e-05,2024,2
2024-02-12,Winnipeg,7.25,9.68,4.45,22.57,7.84,12.2,4.77,1.8818e-05,2024,2
2024-02-13,Quebec City,-3.84,-2.73,-5.71,13.82,9.67,11.51,6.53,5.644799999999999e-05,2024,2
2024-02-15,Quebec City,3.1,6.55,-0.87,23.55,5.6,7.27,2.72,8.160800000000001e-05,2024,2
2024-02-15,Halifax,2.9,5.8,-0.36,20.72,4.32,8.52,1.47,0.0001682,2024,2
2024-02-16,Calgary,7.39,9.66,5.21,7.64,7.95,9.06,6.71,3.2768000000000016e-05,2024,2
2024-02-17,Winnipeg,1.46,3.62,-0.16,16.67,8.09,9.28,6.88,2.2898000000000003e-05,2024,2
2024-02-19,Winnipeg,6.5,8.85,4.73,21.77,4.51,6.32,2.95,9.0738e-05,2024,2
2024-02-22,Halifax,11.54,13.87,9.29,19.89,4.37,7.71,1.03,0.00010125,2024,2
2024-02-26,Toronto,13.38,14.75,11.93,19.88,4.37,6.73,2.84,0.000276768,2024,2
2024-03-01,Vancouver,19.21,22.93,16.35,27.9,5.5,8.1,2.86,0.0001737248,2024,3
2024-03-04,Ottawa,18.42,20.49,17.35,21.37,3.2,4.33,2.46,0.0001048352,2024,3
2024-03-04,Edmonton,18.72,19.97,17.57,26.39,3.11,3.58,2.49,0.0002179872,2024,3
2024-03-05,Winnipeg,13.78,15.33,12.66,24.27,3.44,4.4,1.77,3.461120000000001e-05,2024,3
2024-03-06,Edmonton,10.86,15.41,8.48,94.2,9.45,11.54,5.68,1.568e-05,2024,3
2024-03-07,Winnipeg,16.28,17.23,13.87,38.81,6.66,11.41,4.49,4.15872e-05,2024,3
2024-03-07,Hamilton,11.22,13.53,7.76,0.82,8.8,10.01,7.45,0.0001722367999999,2024,3
2024-03-08,Calgary,6.61,9.2,3.67,20.23,7.5,11.14,4.04,2.64992e-05,2024,3
2024-03-10,Montreal,10.73,11.1,9.95,35.74,5.21,6.68,3.96,1.23008e-05,2024,3
2024-03-11,Winnipeg,5.98,8.88,2.7,22.57,7.14,11.92,2.84,5.379200000000001e-06,2024,3
2024-03-13,Montreal,-12.65,-9.44,-14.0,0.53,10.49,12.39,7.3,3.329280000000001e-05,2024,3
2024-03-13,Calgary,-4.87,4.11,-13.13,21.7,5.63,9.0,3.39,1.4796800000000002e-05,2024,3
2024-03-14,Calgary,3.68,8.66,-2.02,29.54,6.66,11.1,4.0,8.652800000000003e-06,2024,3
2024-03-14,Quebec City,4.46,8.16,1.93,37.88,9.35,15.22,4.72,0.0001083392,2024,3
2024-03-15,Vancouver,4.0,6.55,0.6,21.93,7.35,14.02,3.73,3.13632e-05,2024,3
2024-03-17,Vancouver,-0.96,2.31,-4.41,24.15,8.03,12.98,4.07,5.644799999999999e-06,2024,3
2024-03-17,Montreal,3.38,5.23,2.12,42.44,5.64,13.22,0.87,1.352e-05,2024,3
2024-03-18,Winnipeg,-1.46,0.6,-3.12,26.4,6.39,11.03,4.38,0.0001107072,2024,3
2024-03-18,Hamilton,-8.51,-4.12,-11.67,3.63,8.13,10.53,6.46,0.0001131007999999,2024,3
2024-03-19,Vancouver,-0.87,0.2,-2.1,63.5,13.31,16.13,8.0,5.644799999999999e-06,2024,3
2024-03-19,Ottawa,-1.81,0.86,-3.8,21.12,8.54,12.61,3.95,5.161280000000001e-05,2024,3
2024-03-21,Vancouver,-7.46,-3.17,-11.29,0.18,8.07,8.77,7.42,0.00043808,2024,3
2024-03-21,Winnipeg,-10.24,-5.54,-14.63,0.91,8.23,8.68,7.68,0.0005484672,2024,3
2024-03-22,Toronto,-1.69,4.03,-5.75,26.89,6.24,15.35,0.8,0.0001143072,2024,3
2024-03-22,Quebec City,-0.05,1.19,-1.55,7.93,8.21,9.2,7.04,0.0001119008,2024,3
2024-03-23,Quebec City,-0.55,1.18,-1.84,0.36,8.73,9.45,7.08,0.0002747168,2024,3
2024-03-24,Ottawa,5.69,8.05,2.02,21.95,5.76,9.63,3.51,7.2e-05,2024,3
2024-03-27,Calgary,9.07,11.15,6.35,25.48,6.72,7.8,5.52,0.0002130048,2024,3
2024-03-27,Ottawa,10.54,13.38,8.12,25.71,5.2,8.09,3.05,0.00015488,2024,3
2024-03-29,Calgary,7.73,8.85,6.45,25.11,5.51,8.51,3.03,0.0002048287999999,2024,3
2024-03-30,Winnipeg,10.85,12.64,9.1,42.5,6.31,12.37,1.98,0.00036992,2024,3
2024-03-31,Edmonton,11.63,12.67,10.62,27.12,4.76,5.79,3.75,7.88768e-05,2024,3
2024-04-02,Toronto,15.71,17.42,13.98,30.91,4.88,6.21,3.45,0.0003463712,2024,4
2024-04-02,Quebec City,18.3,21.35,15.41,45.92,2.67,4.59,0.69,0.0005197088,2024,4
2024-04-05,Winnipeg,17.05,18.61,16.05,20.35,3.96,5.72,1.62,5.491520000000001e-05,2024,4
2024-04-06,Hamilton,17.51,18.64,16.18,45.58,5.57,7.18,2.5,6.45248e-05,2024,4
2024-04-08,Winnipeg,19.24,20.44,17.91,25.27,6.34,8.72,4.55,8.502080000000001e-05,2024,4
2024-04-10,Hamilton,18.96,21.43,12.82,62.6,5.47,7.69,3.36,1.1520000000000002e-05,2024,4
2024-04-13,Quebec City,17.43,18.36,16.28,21.92,8.88,12.37,6.41,0.0002264192,2024,4
2024-04-14,Toronto,15.34,18.34,12.25,20.0,9.46,12.14,6.51,9.68e-06,2024,4
2024-04-16,Vancouver,3.75,8.38,-0.63,0.54,7.23,8.21,6.51,7.2e-05,2024,4
2024-04-16,Calgary,11.34,12.92,8.88,26.99,5.69,11.04,3.36,0.0001013888,2024,4
2024-04-18,Toronto,3.71,5.21,2.84,25.03,3.27,6.96,0.8,7.372799999999999e-06,2024,4
2024-04-18,Ottawa,7.42,12.8,0.61,18.11,9.36,11.99,7.81,5.12e-06,2024,4
2024-04-19,Montreal,-3.32,-0.53,-6.1,0.03,7.05,7.68,6.5,0.0001318688,2024,4
2024-04-19,Quebec City,1.06,8.47,-1.47,11.02,9.12,14.87,3.55,6.48e-06,2024,4
2024-04-19,Hamilton,-7.76,-6.37,-9.64,0.07,9.34,10.15,8.56,7.88768e-05,2024,4
2024-04-20,Quebec City,2.99,8.92,-1.84,44.38,9.05,16.06,3.12,1.1552000000000002e-06,2024,4
2024-04-20,Winnipeg,1.05,7.76,-3.69,4.52,12.11,15.69,9.95,2.7084800000000005e-05,2024,4
2024-04-20,Hamilton,-8.8,-4.13,-11.63,0.79,9.26,10.43,7.69,9.35712e-05,2024,4
2024-04-23,Hamilton,5.17,8.38,-1.22,32.9,8.36,12.68,5.34,7.372799999999999e-06,2024,4
2024-04-24,Ottawa,2.53,4.32,0.74,47.43,4.08,6.46,0.92,3.942720000000001e-05,2024,4
2024-04-26,Ottawa,2.95,5.18,1.28,0.15,9.52,10.51,8.04,0.0003095072,2024,4
2024-04-26,Edmonton,1.95,4.04,0.39,0.06,7.44,8.25,6.82,8.92448e-05,2024,4
2024-04-26,Quebec City,1.91,5.69,-0.23,0.01,8.03,8.56,7.39,0.0003338527999999,2024,4
2024-04-26,Halifax,1.63,3.6,0.4,24.35,8.87,13.0,3.78,5.242880000000001e-05,2024,4
2024-04-27,Ottawa,0.37,1.42,-1.87,16.8,10.33,16.09,4.9,1.89728e-05,2024,4
2024-04-28,Calgary,0.49,1.35,-0.63,28.58,6.65,10.29,4.27,4.2319999999999995e-05,2024,4
2024-04-30,Halifax,5.93,8.64,3.43,43.92,6.74,9.91,3.04,3.7324800000000006e-05,2024,4
2024-05-01,Hamilton,8.18,9.78,7.03,24.62,7.23,10.69,4.96,6.006080000000002e-05,2024,5
2024-05-04,Montreal,12.26,15.3,8.6,23.0,5.73,7.9,2.79,0.0001722367999999,2024,5
2024-05-05,Hamilton,7.25,8.55,6.23,27.41,6.0,8.29,2.92,0.0001344799999999,2024,5
2024-05-07,Montreal,15.13,19.3,11.63,42.37,5.27,8.31,3.28,0.0015501312,2024,5
2024-05-07,Edmonton,13.15,16.9,9.52,0.05,2.55,3.76,0.51,0.0025006592,2024,5
2024-05-07,Hamilton,11.9,14.19,8.16,40.13,5.25,8.86,2.61,0.0001858592,2024,5
2024-05-08,Montreal,16.07,18.9,13.83,25.14,4.8,7.37,2.58,0.0007098912,2024,5
2024-05-15,Quebec City,18.0,19.91,14.84,44.81,5.19,6.81,3.92,0.00012168,2024,5
2024-05-17,Vancouver,17.35,19.14,14.09,24.9,7.75,8.84,5.87,3.7324800000000006e-05,2024,5
2024-05-17,Montreal,16.7,19.14,13.53,30.46,5.36,7.54,2.88,6.272e-05,2024,5
2024-05-17,Calgary,16.63,20.66,13.71,21.37,4.14,6.38,1.35,7.490880000000001e-05,2024,5
2024-05-17,Hamilton,16.5,17.43,13.92,30.21,6.81,8.3,4.33,3.872e-05,2024,5
2024-05-18,Quebec City,10.03,14.16,7.98,24.87,5.64,7.76,3.95,1.8483200000000003e-05,2024,5
2024-05-18,Winnipeg,15.2,17.46,9.91,34.08,3.27,7.54,0.35,2.0995200000000005e-05,2024,5
2024-05-19,Vancouver,12.29,16.86,7.61,34.04,8.78,11.63,5.13,0.0005248799999999,2024,5
2024-05-19,Edmonton,13.35,15.03,9.49,30.26,7.07,9.25,3.24,2.592e-05,2024,5
2024-05-19,Halifax,10.36,12.83,7.55,36.46,4.92,8.74,3.55,0.0002709792,2024,5
2024-05-20,Calgary,12.87,14.63,9.74,22.04,4.81,10.67,1.48,2.42208e-05,2024,5
2024-05-20,Hamilton,11.94,14.19,9.04,20.57,4.63,8.43,1.07,1.6588799999999996e-05,2024,5
2024-05-20,Halifax,13.67,15.83,9.97,35.8,8.46,13.56,3.65,5e-05,2024,5
2024-05-21,Montreal,10.49,12.93,8.72,51.81,5.25,7.6,2.72,2.048e-05,2024,5
2024-05-21,Winnipeg,3.47,4.76,1.4,0.0,8.63,9.49,7.34,0.0002350112,2024,5
2024-05-22,Toronto,0.09,11.09,-5.3,0.08,10.76,12.11,7.75,0.0001952288,2024,5
2024-05-22,Montreal,1.16,5.25,-2.29,18.45,6.57,14.01,2.06,6.771200000000001e-06,2024,5
2024-05-22,Hamilton,-6.01,2.49,-9.28,0.48,8.16,8.99,6.71,6.272e-05,2024,5
2024-05-22,Halifax,-6.28,-3.99,-9.16,0.02,8.14,8.83,7.13,6.09408e-05,2024,5
2024-05-23,Edmonton,2.05,3.08,1.42,10.51,9.95,10.97,6.96,3.66368e-05,2024,5
2024-05-25,Hamilton,7.66,9.3,5.48,22.71,6.5,9.6,4.63,3.4848000000000005e-06,2024,5
2024-05-26,Ottawa,-5.91,1.75,-10.68,22.82,3.91,7.71,0.1,5.379200000000001e-06,2024,5
2024-05-27,Quebec City,2.57,4.75,0.64,21.78,7.89,11.4,5.42,7.6832e-06,2024,5
2024-05-28,Winnipeg,-0.92,7.8,-9.26,53.61,8.19,11.66,4.16,1.07648e-05,2024,5
2024-05-29,Vancouver,4.64,8.44,1.53,7.71,7.16,13.78,5.0,5.325120000000001e-05,2024,5
2024-05-29,Montreal,3.49,9.47,-1.38,0.89,5.6,15.12,3.48,0.00014112,2024,5
2024-05-30,Hamilton,-6.05,-3.87,-7.67,0.0,8.88,9.81,7.8,0.00041472,2024,5
2024-05-30,Halifax,-7.77,-5.84,-10.2,0.01,8.02,9.11,6.66,0.0004310048,2024,5
2024-05-31,Vancouver,-1.81,1.07,-4.38,20.95,7.29,12.69,2.29,1.07648e-05,2024,5
2024-06-01,Montreal,-4.08,-1.86,-7.14,3.71,5.41,13.79,1.74,0.0003400495999999,2024,6
2024-06-01,Calgary,0.52,1.69,-3.36,9.99,8.81,12.91,6.61,0.00020339,2024,6
2024-06-01,Ottawa,-8.11,-3.88,-12.17,0.17,10.48,11.58,9.64,0.0002951564,2024,6
2024-06-02,Toronto,-1.95,0.81,-4.93,25.54,6.16,10.39,2.15,2.28096e-05,2024,6
2024-06-03,Montreal,4.97,7.34,0.39,27.73,6.37,7.89,5.57,0.0002838704,2024,6
2024-06-03,Hamilton,2.63,4.75,-0.09,28.65,6.76,12.12,3.39,4.667960000000001e-05,2024,6
2024-06-05,Toronto,2.93,7.77,-0.33,51.52,9.08,13.7,3.4,2.5414400000000005e-05,2024,6
2024-06-05,Vancouver,1.88,3.01,-0.68,0.07,9.28,11.09,7.04,0.0016587823999999,2024,6
2024-06-06,Quebec City,6.44,10.47,2.3,24.71,7.05,8.08,5.54,0.0002091056,2024,6
2024-06-06,Halifax,7.17,10.45,5.53,30.43,2.34,3.62,1.34,0.00014256,2024,6
2024-06-07,Toronto,4.76,5.37,4.21,40.58,4.22,6.33,1.69,6.875e-05,2024,6
2024-06-08,Edmonton,7.86,10.47,5.44,1.2,3.93,4.9,2.77,0.0028300976,2024,6
2024-06-09,Winnipeg,7.71,10.82,5.81,29.14,3.66,5.06,2.6,6.0231599999999994e-05,2024,6
2024-06-10,Montreal,10.83,17.22,3.54,0.0,2.91,4.84,0.38,0.0027252236,2024,6
2024-06-10,Edmonton,8.28,11.23,5.31,0.05,2.86,4.18,1.96,0.0025817264,2024,6
2024-06-11,Montreal,10.13,13.55,6.79,0.03,3.5,4.87,2.42,0.0028019376,2024,6
2024-06-11,Ottawa,9.62,11.28,7.62,26.36,4.01,7.65,1.38,6.23084e-05,2024,6
2024-06-11,Edmonton,11.85,17.36,8.22,0.15,2.47,3.36,0.45,0.0025214156,2024,6
2024-06-11,Quebec City,11.77,15.2,8.18,0.17,3.17,4.43,0.79,0.0029011135999999,2024,6
2024-06-11,Winnipeg,12.76,17.0,7.02,0.0,2.37,2.86,1.82,0.0032693935999999,2024,6
2024-06-11,Hamilton,12.54,16.12,9.07,0.34,2.02,2.69,1.26,0.0027321536,2024,6
2024-06-12,Toronto,13.3,16.42,10.66,0.22,4.73,7.3,2.09,0.0031491504,2024,6
2024-06-12,Calgary,13.95,18.19,9.2,0.09,3.08,3.6,2.56,0.0026495743999999,2024,6
2024-06-12,Quebec City,15.85,19.15,11.83,0.03,2.71,3.54,2.17,0.00264275,2024,6
2024-06-12,Halifax,13.17,15.53,11.03,62.93,2.9,5.54,0.76,0.0001332144,2024,6
2024-06-13,Vancouver,15.59,19.0,12.12,0.21,4.21,5.45,2.79,0.0024552396,2024,6
2024-06-13,Montreal,14.29,17.21,10.2,0.04,2.27,3.21,0.36,0.0025548336,2024,6
2024-06-13,Calgary,14.29,18.38,11.0,0.2,1.91,3.58,0.64,0.00314171,2024,6
2024-06-14,Vancouver,16.24,20.69,12.47,1.22,1.68,3.02,0.8,0.00254144,2024,6
2024-06-14,Montreal,18.71,22.91,13.86,0.05,2.5,3.04,1.87,0.0026495743999999,2024,6
2024-06-14,Edmonton,18.18,21.08,15.12,2.51,2.69,3.92,1.83,0.0031864844,2024,6
2024-06-14,Quebec City,17.65,21.41,12.96,0.01,2.62,3.71,1.43,0.0031342783999999,2024,6
2024-06-14,Winnipeg,17.94,21.59,14.21,0.0,3.75,4.97,2.07,0.0029011135999999,2024,6
2024-06-14,Hamilton,16.85,20.19,12.74,0.0,3.01,3.57,2.14,0.0026632496,2024,6
2024-06-14,Halifax,16.02,19.97,11.9,0.01,2.53,3.59,0.68,0.0029297664,2024,6
2024-06-15,Calgary,18.41,21.2,15.33,0.27,3.35,4.19,2.66,0.0024882176,2024,6
2024-06-15,Quebec City,18.09,21.09,14.94,0.3,2.49,4.01,0.97,0.0026838283999999,2024,6
2024-06-15,Winnipeg,17.34,20.51,14.05,0.07,2.15,3.19,0.96,0.0026907056,2024,6
2024-06-16,Vancouver,19.21,22.2,17.46,25.53,1.78,2.76,0.11,0.0007145996,2024,6
2024-06-16,Ottawa,19.0,23.47,14.67,0.01,2.21,3.41,0.62,0.0025682624,2024,6
2024-06-16,Quebec City,18.95,22.22,16.1,0.22,2.42,4.0,1.0,0.0025615436,2024,6
2024-06-17,Vancouver,20.06,23.69,16.37,0.05,2.99,3.91,1.92,0.0025548336,2024,6
2024-06-17,Ottawa,17.56,20.99,13.95,0.07,3.52,3.87,3.09,0.0025347563999999,2024,6
2024-06-19,Hamilton,18.79,20.46,15.69,73.09,4.66,6.78,2.79,0.0004618944,2024,6
2024-06-20,Winnipeg,16.0,19.73,10.81,72.7,11.77,19.79,4.65,2.5414400000000005e-05,2024,6
2024-06-24,Winnipeg,12.69,15.81,10.95,33.41,8.38,14.35,4.69,5.421240000000001e-05,2024,6
2024-06-25,Calgary,12.03,13.87,9.52,32.31,7.65,10.07,4.25,5.421240000000001e-05,2024,6
2024-06-26,Halifax,4.81,10.28,0.08,20.08,5.19,6.72,3.74,3.179e-05,2024,6
2024-06-27,Calgary,11.84,14.08,5.23,40.87,8.2,10.54,4.52,1.7463600000000003e-05,2024,6
2024-06-28,Edmonton,4.04,9.28,-0.11,20.48,4.93,12.2,0.48,4.48844e-05,2024,6
2024-06-28,Halifax,3.75,4.98,3.07,40.2,8.83,10.32,4.08,6.0236e-06,2024,6
2024-06-29,Toronto,1.27,3.9,-2.36,0.27,9.97,10.78,9.35,6.442039999999998e-05,2024,6
2024-06-29,Vancouver,-1.33,0.49,-3.36,0.38,9.32,10.12,7.79,4.667960000000001e-05,2024,6
2024-06-30,Vancouver,10.66,11.4,9.68,25.22,9.55,14.37,6.54,1.42956e-05,2024,6
