Date,City,Solar Irradiance (W/m²),Sunlight Hours,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s)
2022-10-29,Calgary,5.76,0.046079999999999996,3.19,10.48,-2.6,0.02,2.61,3.76,1.54
2022-10-29,Ottawa,3.52,0.02816,3.82,10.91,-1.41,0.16,5.46,8.08,3.53
2022-10-29,Edmonton,6.02,0.048159999999999994,1.13,8.2,-3.94,0.03,4.85,6.52,2.96
2022-10-29,Quebec City,3.34,0.026719999999999997,-0.95,2.07,-4.29,0.02,5.03,7.34,2.06
2022-10-29,Winnipeg,0.88,0.00704,3.9,10.78,-1.42,7.43,8.25,11.51,6.03
2022-10-29,Hamilton,4.57,0.03656,-0.34,3.99,-4.46,0.67,8.76,11.29,3.33
2022-10-29,Halifax,6.41,0.05128,3.19,11.29,-4.37,0.0,3.0,4.22,1.73
2022-10-30,Toronto,2.55,0.020399999999999998,2.46,8.24,-2.67,5.53,4.73,7.61,2.75
2022-10-30,Vancouver,4.35,0.0348,4.25,11.76,-0.3,3.89,6.01,9.8,3.75
2022-10-30,Montreal,6.64,0.05312,3.33,9.97,-2.32,0.01,3.95,5.34,2.7
2022-10-30,Calgary,5.58,0.04464,7.96,17.1,-1.0,1.19,8.8,14.14,3.38
2022-10-30,Ottawa,5.97,0.04776,7.45,14.56,-0.12,1.08,2.12,4.66,0.12
2022-10-30,Edmonton,5.21,0.04168,8.12,17.36,0.71,12.05,3.76,7.6,0.85
2022-10-30,Quebec City,4.1,0.032799999999999996,13.08,20.71,5.17,2.32,4.88,9.59,0.95
2022-10-30,Winnipeg,1.99,0.01592,12.59,19.74,2.01,4.96,9.72,15.0,4.27
2022-10-30,Hamilton,2.49,0.01992,-2.36,1.6,-7.49,7.25,7.71,9.45,5.26
2022-10-30,Halifax,6.17,0.04936,-2.89,3.28,-8.8,0.55,3.01,5.34,0.95
2022-10-31,Toronto,6.76,0.054079999999999996,3.61,10.56,-3.54,0.54,5.2,6.71,3.0
2022-10-31,Vancouver,2.62,0.02096,5.95,11.19,-0.53,0.77,4.37,6.92,2.26
2022-10-31,Montreal,7.33,0.05864,4.07,11.23,-2.4,0.98,3.9,5.14,2.48
2022-10-31,Calgary,6.74,0.05392,6.8,17.24,-0.66,0.03,2.91,4.21,1.7
2022-10-31,Ottawa,4.88,0.03904,12.38,21.81,3.32,0.19,3.1,4.59,1.13
2022-10-31,Edmonton,3.94,0.03152,9.17,13.81,2.85,4.67,6.95,9.4,3.45
2022-10-31,Quebec City,6.48,0.051840000000000004,3.3,8.71,-1.88,0.82,7.74,9.33,4.04
2022-10-31,Winnipeg,7.44,0.05952,5.27,12.98,-2.76,0.34,2.71,4.33,0.94
2022-10-31,Hamilton,2.95,0.023600000000000003,4.56,8.08,0.96,5.01,6.67,9.92,2.68
2022-10-31,Halifax,3.07,0.02456,4.02,9.41,-0.64,0.21,5.3,8.17,3.11
2022-11-01,Toronto,6.9,0.0345,5.28,12.21,-2.08,0.22,3.01,4.7,0.38
2022-11-01,Vancouver,6.39,0.03195,5.75,11.3,0.22,0.02,6.26,9.61,3.31
2022-11-01,Montreal,1.22,0.0060999999999999995,8.54,14.75,4.34,14.98,7.59,10.4,5.39
2022-11-01,Calgary,1.46,0.007299999999999999,8.26,12.31,6.0,6.94,5.35,7.42,1.76
2022-11-01,Ottawa,4.82,0.024100000000000003,9.36,13.45,6.23,1.55,6.0,9.92,0.84
2022-11-01,Edmonton,2.85,0.01425,7.43,10.76,4.04,1.22,5.47,7.78,3.23
2022-11-01,Quebec City,2.56,0.0128,8.06,11.63,4.4,3.71,6.48,8.87,3.1
2022-11-01,Winnipeg,6.68,0.0334,6.58,11.4,2.52,0.27,7.12,8.94,4.66
2022-11-01,Hamilton,5.49,0.027450000000000002,7.19,13.67,0.07,0.06,2.77,4.85,0.9
2022-11-01,Halifax,7.76,0.0388,8.46,15.44,1.56,0.01,3.31,4.67,2.54
2022-11-02,Toronto,5.2,0.026,7.57,12.43,3.24,0.66,5.29,6.89,3.65
2022-11-02,Vancouver,5.64,0.0282,11.46,19.05,4.66,1.34,4.0,5.9,2.37
2022-11-02,Montreal,4.41,0.02205,17.28,23.79,9.64,1.85,4.95,9.2,1.58
2022-11-02,Calgary,6.2,0.031,13.62,17.67,6.81,0.21,6.02,9.13,3.24
2022-11-02,Ottawa,7.68,0.0384,13.79,21.83,3.67,0.01,3.18,4.22,2.3
2022-11-02,Edmonton,4.69,0.023450000000000002,17.14,23.25,11.9,2.93,2.24,2.92,1.37
2022-11-02,Quebec City,5.73,0.028650000000000002,19.62,25.24,14.51,13.53,3.69,6.07,2.1
2022-11-02,Winnipeg,3.59,0.01795,17.54,23.06,12.98,7.52,3.09,5.35,1.26
2022-11-02,Hamilton,2.47,0.012350000000000002,15.95,19.49,10.28,10.55,6.1,9.89,3.66
2022-11-02,Halifax,4.59,0.022949999999999998,8.78,13.97,2.44,1.41,4.17,5.91,2.34
2022-11-03,Toronto,4.66,0.0233,6.88,11.31,1.86,0.06,3.18,5.05,1.86
2022-11-03,Vancouver,5.84,0.029199999999999997,9.72,15.36,2.05,0.15,3.63,4.86,2.4
2022-11-03,Montreal,5.86,0.029300000000000003,13.22,20.05,5.61,1.06,4.1,5.27,2.42
2022-11-03,Calgary,3.16,0.0158,12.08,15.73,9.41,6.53,2.95,4.92,1.58
2022-11-03,Ottawa,5.34,0.0267,15.52,23.95,9.23,0.66,1.9,3.09,0.37
2022-11-03,Edmonton,6.24,0.0312,13.98,19.67,7.42,0.37,5.21,7.78,1.9
2022-11-03,Quebec City,3.61,0.01805,10.78,15.0,6.12,0.69,5.62,6.64,3.51
2022-11-03,Winnipeg,7.66,0.0383,14.98,22.96,6.75,0.05,3.22,4.51,0.99
2022-11-03,Hamilton,7.87,0.03935,17.09,25.23,7.68,1.48,3.76,5.22,2.83
2022-11-03,Halifax,7.24,0.036199999999999996,19.07,26.48,11.26,0.26,5.36,7.13,3.57
2022-11-04,Toronto,5.13,0.02565,19.63,24.05,14.32,1.93,4.62,7.09,2.96
2022-11-04,Vancouver,4.85,0.024249999999999997,14.22,20.04,9.57,0.16,3.79,5.12,2.38
2022-11-04,Montreal,5.85,0.029249999999999998,14.66,20.35,8.43,0.3,3.14,4.61,0.28
2022-11-04,Calgary,7.16,0.035800000000000005,16.72,24.14,8.82,1.84,2.94,4.5,0.94
2022-11-04,Ottawa,8.23,0.041150000000000006,15.25,21.86,8.51,0.03,3.29,4.13,2.38
2022-11-04,Edmonton,7.5,0.0375,16.82,24.95,6.7,0.01,3.03,4.91,1.84
2022-11-04,Quebec City,6.02,0.030099999999999995,20.42,25.92,14.07,6.03,6.17,7.65,3.08
2022-11-04,Winnipeg,6.18,0.030899999999999997,19.68,26.13,10.75,6.45,6.21,10.26,2.16
2022-11-04,Hamilton,5.25,0.026250000000000002,15.09,22.09,9.55,0.19,3.97,5.48,2.44
2022-11-04,Halifax,5.95,0.029750000000000002,13.07,19.32,7.9,0.35,5.16,7.54,2.31
2022-11-05,Toronto,7.96,0.0398,16.15,24.05,7.15,0.0,2.86,3.32,2.23
2022-11-05,Vancouver,8.57,0.04285,17.92,25.29,8.93,0.1,2.14,3.06,0.95
2022-11-05,Montreal,2.01,0.010049999999999998,14.8,18.68,10.85,3.52,3.88,6.11,1.78
2022-11-05,Calgary,6.98,0.0349,18.09,23.29,11.11,0.43,3.62,5.73,0.54
2022-11-05,Ottawa,5.72,0.028599999999999997,18.26,24.5,12.6,0.24,3.69,5.23,2.25
2022-11-05,Edmonton,3.82,0.0191,18.98,24.42,14.76,7.45,4.01,5.5,1.86
2022-11-05,Quebec City,4.9,0.024500000000000004,21.09,25.76,16.71,5.3,4.78,6.86,2.41
2022-11-05,Winnipeg,4.05,0.020249999999999997,17.16,23.02,8.61,0.98,5.25,7.82,2.8
2022-11-05,Hamilton,6.5,0.0325,13.64,20.45,7.04,0.73,3.93,5.34,2.27
2022-11-05,Halifax,8.42,0.0421,15.03,21.9,7.75,4.48,2.83,3.66,1.86
2022-11-06,Toronto,6.21,0.03105,19.86,28.99,9.85,0.33,3.11,5.49,1.24
2022-11-06,Vancouver,5.43,0.02715,21.39,27.79,15.07,11.18,5.87,10.21,0.36
2022-11-06,Montreal,4.45,0.02225,19.74,26.12,13.43,1.45,2.61,5.28,1.78
2022-11-06,Calgary,8.24,0.0412,18.51,25.34,11.21,0.19,4.14,6.56,2.52
2022-11-06,Ottawa,7.0,0.035,16.52,22.29,9.67,0.71,2.42,4.37,0.77
2022-11-06,Edmonton,8.02,0.0401,17.72,23.98,10.65,0.0,2.23,3.63,0.45
2022-11-06,Quebec City,7.79,0.03895,19.2,25.73,11.92,0.57,2.33,2.96,0.87
2022-11-06,Winnipeg,4.68,0.0234,20.26,26.94,13.28,2.21,2.74,4.42,1.48
2022-11-06,Hamilton,4.8,0.023999999999999997,21.68,25.57,18.09,16.0,4.33,7.44,1.6
2022-11-06,Halifax,3.39,0.01695,20.65,26.43,15.88,2.02,2.59,3.47,1.49
2022-11-07,Toronto,7.35,0.03675,21.16,26.53,15.18,0.23,2.4,4.01,1.27
2022-11-07,Vancouver,8.04,0.04019999999999999,21.45,27.46,14.93,0.24,2.44,3.23,1.55
2022-11-07,Montreal,7.34,0.0367,23.48,29.69,16.49,0.03,2.23,3.09,0.85
2022-11-07,Calgary,6.47,0.032350000000000004,23.59,28.19,18.32,2.53,4.41,7.2,1.55
2022-11-07,Ottawa,6.33,0.03165,25.02,29.7,19.6,0.91,5.2,8.1,2.71
2022-11-07,Edmonton,6.12,0.030600000000000002,24.03,28.18,19.72,3.85,6.63,10.57,3.11
2022-11-07,Quebec City,5.95,0.029750000000000002,22.26,28.34,17.03,2.08,4.79,7.77,1.98
2022-11-07,Winnipeg,4.33,0.02165,18.34,25.26,11.33,0.92,4.18,6.38,1.86
2022-11-07,Hamilton,7.28,0.0364,16.14,22.09,8.71,0.37,4.28,5.52,3.17
2022-11-07,Halifax,8.31,0.04155,19.23,27.16,10.0,0.31,4.25,6.42,3.14
2022-11-08,Toronto,6.88,0.0344,21.43,28.18,13.97,0.56,6.56,9.86,4.46
2022-11-08,Vancouver,4.44,0.0222,22.79,27.72,18.29,22.98,6.52,9.74,2.91
2022-11-08,Montreal,3.29,0.01645,20.07,24.75,13.24,15.93,5.6,8.85,3.32
2022-11-08,Calgary,6.12,0.030600000000000002,17.09,21.96,12.59,0.33,4.2,5.53,2.01
2022-11-08,Ottawa,6.97,0.03485,17.15,21.79,10.62,0.06,1.41,2.02,0.55
2022-11-08,Edmonton,7.88,0.0394,20.13,26.03,13.71,0.02,1.72,2.74,0.8
2022-11-08,Quebec City,7.08,0.0354,21.76,28.88,14.59,0.77,3.09,5.13,1.44
2022-11-08,Winnipeg,5.06,0.025299999999999996,22.63,28.17,17.17,6.92,5.94,11.21,2.59
2022-11-08,Hamilton,4.3,0.0215,20.41,26.72,13.42,0.86,2.65,3.86,1.28
2022-11-08,Halifax,6.11,0.03055,19.41,24.37,13.55,8.3,5.11,9.05,1.2
2022-11-09,Toronto,5.2,0.026,16.36,21.54,11.31,0.87,3.99,5.0,2.43
2022-11-09,Vancouver,6.39,0.03195,17.19,24.38,9.43,0.57,3.45,4.91,2.38
2022-11-09,Montreal,7.43,0.03715,19.29,26.25,11.46,0.2,1.88,3.13,0.53
2022-11-09,Calgary,2.25,0.01125,17.85,20.11,14.97,2.77,3.47,5.21,2.1
2022-11-09,Ottawa,3.88,0.0194,21.11,25.84,16.38,1.8,2.35,3.64,0.71
2022-11-09,Edmonton,7.03,0.03515,22.9,29.16,16.78,2.07,1.82,2.64,0.77
2022-11-09,Quebec City,7.5,0.0375,24.12,31.24,15.99,0.52,3.85,6.57,0.84
2022-11-09,Winnipeg,4.12,0.0206,20.11,23.73,13.88,2.38,5.65,8.07,2.98
2022-11-09,Hamilton,7.85,0.03924999999999999,18.31,24.6,12.49,0.51,3.01,4.11,2.05
2022-11-09,Halifax,7.12,0.0356,18.97,26.21,11.2,1.22,3.58,5.55,2.15
2022-11-10,Toronto,5.16,0.025800000000000003,21.0,27.51,14.26,1.59,4.75,7.33,3.1
2022-11-10,Vancouver,6.36,0.0318,21.83,28.41,17.29,20.69,4.09,6.0,1.15
2022-11-10,Montreal,4.35,0.02175,15.56,18.23,11.1,24.67,5.73,8.19,2.41
2022-11-10,Calgary,4.79,0.02395,16.22,21.14,9.84,0.55,3.41,4.72,2.33
2022-11-10,Ottawa,5.53,0.02765,18.17,22.71,13.67,1.78,3.08,4.44,2.01
2022-11-10,Edmonton,6.23,0.03115,18.71,24.26,13.65,1.25,3.4,6.46,0.25
2022-11-10,Quebec City,6.17,0.030850000000000002,21.06,26.79,14.58,1.12,3.33,5.07,1.09
2022-11-10,Winnipeg,5.65,0.028250000000000004,20.26,23.49,15.97,9.64,1.37,2.23,0.08
2022-11-10,Hamilton,4.28,0.0214,19.5,25.22,15.47,0.24,2.02,2.89,1.05
2022-11-10,Halifax,4.66,0.0233,21.41,27.07,15.49,1.29,3.11,4.18,2.07
2022-11-11,Toronto,3.39,0.01695,20.02,25.25,16.29,4.42,1.71,2.55,0.55
2022-11-11,Vancouver,6.42,0.032100000000000004,19.44,25.61,13.25,0.23,2.7,3.95,1.95
2022-11-11,Montreal,6.47,0.032350000000000004,18.69,25.18,12.79,0.02,3.19,3.91,2.75
2022-11-11,Calgary,5.89,0.029449999999999997,18.84,25.46,12.11,0.29,1.84,2.77,0.5
2022-11-11,Ottawa,6.93,0.03465,19.95,26.62,13.06,0.12,2.32,3.12,1.24
2022-11-11,Edmonton,6.94,0.0347,20.73,27.61,13.79,0.94,3.03,4.18,1.87
2022-11-11,Quebec City,5.08,0.025400000000000002,20.99,27.7,15.78,11.01,4.83,7.56,2.3
2022-11-11,Winnipeg,3.89,0.019450000000000002,21.45,26.29,17.46,6.39,6.22,8.41,2.81
2022-11-11,Hamilton,4.94,0.024700000000000003,17.28,22.75,11.87,0.29,6.38,9.23,3.16
2022-11-11,Halifax,4.24,0.0212,14.03,18.9,9.94,0.18,5.84,8.69,3.37
2022-11-12,Toronto,5.33,0.02665,15.69,22.8,10.0,1.96,5.1,6.91,2.97
2022-11-12,Vancouver,2.03,0.01015,16.82,23.71,12.09,3.04,6.24,11.77,2.88
2022-11-12,Montreal,5.7,0.0285,18.25,25.28,11.33,0.08,2.66,3.43,1.46
2022-11-12,Calgary,6.22,0.0311,17.08,23.35,12.15,0.58,2.23,3.23,1.67
2022-11-12,Ottawa,6.54,0.0327,18.38,25.22,11.35,2.39,2.81,4.04,1.58
2022-11-12,Edmonton,3.28,0.016399999999999998,20.3,24.71,16.54,4.13,2.35,4.14,1.27
2022-11-12,Quebec City,4.93,0.02465,21.75,27.75,16.61,0.65,3.25,4.52,1.96
2022-11-12,Winnipeg,4.75,0.02375,21.43,28.47,15.25,0.13,1.93,3.72,0.13
2022-11-12,Hamilton,2.84,0.014199999999999997,20.46,25.88,15.65,0.08,3.64,5.09,1.92
2022-11-12,Halifax,5.5,0.027499999999999997,20.49,26.02,15.48,0.49,3.97,5.7,2.47
2022-11-13,Toronto,6.54,0.0327,21.53,28.07,16.03,0.24,3.0,4.76,1.71
2022-11-13,Vancouver,5.68,0.028399999999999995,24.47,30.73,18.09,0.06,4.42,7.44,2.3
2022-11-13,Montreal,5.49,0.027450000000000002,19.98,26.25,12.88,0.03,4.38,6.58,2.56
2022-11-13,Calgary,6.47,0.032350000000000004,16.52,23.66,10.52,0.01,3.78,5.09,2.23
2022-11-13,Ottawa,5.46,0.027299999999999998,17.92,24.95,11.23,0.73,2.77,3.82,1.76
2022-11-13,Edmonton,4.95,0.02475,22.98,31.36,15.77,1.26,5.32,9.03,2.4
2022-11-13,Quebec City,3.96,0.019799999999999998,23.61,28.91,19.89,1.01,4.73,6.36,1.02
2022-11-13,Winnipeg,4.04,0.020200000000000003,23.8,29.34,18.44,5.22,4.92,8.38,0.83
2022-11-13,Hamilton,1.93,0.009649999999999999,21.32,26.16,14.94,8.07,4.18,6.87,2.25
2022-11-13,Halifax,5.67,0.02835,21.07,27.99,13.85,0.3,2.97,4.07,2.13
2022-11-14,Toronto,5.75,0.028749999999999998,22.57,29.81,15.21,0.53,4.32,7.51,2.05
2022-11-14,Vancouver,4.25,0.02125,24.06,29.67,19.55,23.07,6.36,9.51,4.02
2022-11-14,Montreal,3.25,0.01625,17.47,21.73,12.24,6.45,4.43,5.98,2.54
2022-11-14,Calgary,6.3,0.0315,16.4,24.18,8.51,0.18,2.1,3.33,0.36
2022-11-14,Ottawa,5.93,0.029649999999999996,17.76,24.19,11.19,0.2,3.69,5.32,2.35
2022-11-14,Edmonton,3.44,0.0172,18.42,22.37,15.83,0.12,3.38,4.71,1.33
2022-11-14,Quebec City,2.69,0.01345,19.91,23.38,15.27,25.11,6.07,13.36,1.33
2022-11-14,Winnipeg,2.58,0.012900000000000002,15.29,22.34,10.04,6.08,7.02,10.01,1.91
2022-11-14,Hamilton,3.38,0.0169,11.75,16.83,8.57,0.07,2.37,3.83,1.69
2022-11-14,Halifax,2.32,0.0116,10.75,14.52,7.66,3.68,4.43,8.89,1.97
2022-11-15,Toronto,3.54,0.0177,11.49,17.23,6.52,1.6,2.29,4.39,0.44
2022-11-15,Vancouver,2.63,0.01315,13.08,19.15,7.24,1.45,3.31,5.68,1.35
2022-11-15,Montreal,5.17,0.02585,12.9,19.1,8.4,0.48,3.51,5.26,1.94
2022-11-15,Calgary,5.24,0.0262,13.04,19.38,6.51,0.33,3.36,5.01,2.55
2022-11-15,Ottawa,3.54,0.0177,10.83,17.26,5.25,0.04,3.05,5.53,1.54
2022-11-15,Edmonton,5.14,0.025699999999999997,10.17,16.42,4.81,1.66,3.61,5.42,2.36
2022-11-15,Quebec City,4.43,0.02215,18.33,23.73,10.22,3.9,7.6,10.99,3.12
2022-11-15,Winnipeg,4.19,0.02095,17.06,22.53,8.44,13.29,7.12,8.85,3.3
2022-11-15,Hamilton,3.13,0.01565,9.7,15.43,5.47,0.09,4.9,6.76,2.7
2022-11-15,Halifax,5.2,0.026,13.89,22.21,6.62,0.52,3.73,5.43,0.96
2022-11-16,Toronto,5.24,0.0262,16.24,23.09,10.89,0.98,2.64,4.82,0.04
2022-11-16,Vancouver,5.1,0.0255,16.08,22.63,10.82,0.17,2.24,3.6,1.06
2022-11-16,Montreal,5.14,0.025699999999999997,17.65,24.24,11.47,0.42,1.2,2.61,0.26
2022-11-16,Calgary,4.91,0.024550000000000002,18.13,25.76,11.61,0.03,1.43,2.6,0.66
2022-11-16,Ottawa,4.36,0.0218,18.19,24.54,13.19,1.3,1.66,2.2,0.78
2022-11-16,Edmonton,4.57,0.022850000000000002,17.43,24.66,12.07,0.21,2.33,3.12,0.89
2022-11-16,Quebec City,1.48,0.0074,14.98,18.09,11.89,7.28,2.35,3.61,1.36
2022-11-16,Winnipeg,1.12,0.005600000000000001,15.07,18.77,12.3,0.21,3.59,4.54,2.42
2022-11-16,Hamilton,2.74,0.0137,16.23,22.11,11.27,0.05,3.38,5.32,2.31
2022-11-16,Halifax,2.5,0.0125,16.69,23.0,11.97,11.74,6.21,11.59,3.09
2022-11-17,Toronto,2.73,0.013649999999999999,8.19,11.37,3.46,4.45,6.11,8.74,3.26
2022-11-17,Vancouver,2.75,0.013749999999999998,7.56,11.51,2.77,0.58,6.42,8.47,4.35
2022-11-17,Montreal,2.99,0.01495,12.48,16.89,8.64,5.02,6.09,7.34,4.26
2022-11-17,Calgary,3.07,0.015349999999999999,12.62,17.55,8.2,2.87,5.18,8.83,1.91
2022-11-17,Ottawa,2.87,0.014350000000000002,9.65,12.48,5.41,0.42,7.17,12.06,3.9
2022-11-17,Edmonton,4.05,0.020249999999999997,7.47,13.52,2.92,0.08,5.32,9.12,2.65
2022-11-17,Quebec City,3.75,0.01875,7.78,13.77,2.35,0.06,3.23,4.74,2.01
2022-11-17,Winnipeg,3.98,0.0199,6.77,13.11,1.78,0.15,3.31,5.32,1.31
2022-11-17,Hamilton,4.51,0.02255,7.44,13.34,2.63,0.84,2.89,4.79,0.39
2022-11-17,Halifax,1.29,0.006450000000000001,13.49,19.39,6.01,1.87,3.94,7.01,2.42
2022-11-18,Toronto,1.99,0.00995,18.98,24.76,13.99,4.19,6.12,8.26,3.62
2022-11-18,Vancouver,1.06,0.0053,14.8,17.83,11.24,4.41,2.29,4.43,0.97
2022-11-18,Montreal,2.32,0.0116,13.58,18.56,10.61,3.18,3.43,4.98,2.01
2022-11-18,Calgary,1.48,0.0074,12.6,15.85,9.96,1.54,6.22,9.15,3.74
2022-11-18,Ottawa,1.69,0.00845,7.42,10.4,2.9,1.22,6.61,8.71,4.23
2022-11-18,Edmonton,3.02,0.0151,4.3,10.17,-1.61,0.27,3.36,4.79,2.07
2022-11-18,Quebec City,1.21,0.00605,8.52,12.32,3.94,3.38,3.99,6.78,2.38
2022-11-18,Winnipeg,0.62,0.0031,7.17,9.84,4.92,6.94,5.45,7.43,2.55
2022-11-18,Hamilton,2.85,0.01425,6.45,12.26,1.59,1.1,4.42,5.48,2.71
2022-11-18,Halifax,3.81,0.01905,8.04,15.89,3.22,0.45,3.89,4.94,2.94
2022-11-19,Toronto,3.4,0.016999999999999998,7.93,15.0,1.85,0.04,3.33,4.13,2.51
2022-11-19,Vancouver,1.82,0.0091,11.19,16.24,8.0,0.53,6.75,10.58,3.9
2022-11-19,Montreal,1.4,0.007,7.96,12.63,2.83,0.12,6.75,9.04,2.83
2022-11-19,Calgary,2.82,0.0141,7.51,13.61,0.74,0.49,3.03,4.54,1.41
2022-11-19,Ottawa,1.57,0.00785,14.1,19.61,7.47,7.21,6.0,10.59,2.76
2022-11-19,Edmonton,1.82,0.0091,7.16,11.74,3.17,0.36,5.49,8.56,3.25
2022-11-19,Quebec City,1.96,0.0098,5.11,9.87,0.72,0.61,2.33,3.19,0.48
2022-11-19,Winnipeg,0.78,0.0039,4.25,6.8,1.0,5.43,3.59,7.86,1.25
2022-11-19,Hamilton,1.17,0.00585,0.62,3.45,-2.84,0.47,6.91,8.14,5.09
2022-11-19,Halifax,3.43,0.017150000000000002,0.09,6.86,-4.61,0.61,4.48,5.67,3.32
2022-11-20,Toronto,2.29,0.01145,5.98,12.46,0.6,0.6,5.81,8.59,3.66
2022-11-20,Vancouver,0.58,0.0029,9.32,11.8,6.52,4.54,7.49,9.55,4.23
2022-11-20,Montreal,1.86,0.009300000000000001,5.46,9.85,2.71,0.13,5.74,9.08,1.58
2022-11-20,Calgary,1.13,0.00565,5.07,8.48,1.68,3.62,2.68,3.94,0.57
2022-11-20,Ottawa,2.02,0.010100000000000001,0.59,3.92,-3.04,1.53,5.43,8.23,0.99
2022-11-20,Edmonton,0.69,0.00345,1.83,6.0,-3.41,2.57,5.41,10.15,1.61
2022-11-20,Quebec City,1.6,0.008,2.06,6.73,-2.9,0.51,5.38,8.98,2.68
2022-11-20,Winnipeg,1.91,0.00955,5.56,12.09,1.2,0.62,3.01,4.4,0.17
2022-11-20,Hamilton,2.72,0.013600000000000001,9.47,15.79,3.09,0.52,5.89,8.54,3.51
2022-11-20,Halifax,1.12,0.005600000000000001,1.26,5.6,-1.79,0.09,7.58,9.67,4.78
2022-11-21,Toronto,1.24,0.0062,-1.59,1.34,-3.83,0.09,4.76,5.93,3.87
2022-11-21,Vancouver,1.98,0.009899999999999999,-2.33,1.14,-4.6,0.57,4.42,5.85,2.18
2022-11-21,Montreal,2.11,0.01055,-1.96,1.17,-4.55,0.23,4.14,7.19,1.97
2022-11-21,Calgary,0.77,0.00385,-1.18,1.32,-2.7,1.52,3.76,6.1,0.81
2022-11-21,Ottawa,0.74,0.0037,-1.67,1.24,-6.23,3.54,4.32,9.97,0.41
2022-11-21,Edmonton,2.42,0.0121,-7.24,-6.01,-8.58,0.36,11.92,13.72,10.1
2022-11-21,Quebec City,1.13,0.00565,-6.28,-1.6,-11.31,1.1,7.61,10.67,5.63
2022-11-21,Winnipeg,1.92,0.0096,-5.49,-3.66,-7.61,0.43,8.86,10.66,6.25
2022-11-21,Hamilton,1.85,0.009250000000000001,-6.56,-2.85,-9.57,0.79,5.42,7.0,4.28
2022-11-21,Halifax,0.4,0.002,-0.5,4.0,-8.61,5.51,7.63,9.39,5.68
2022-11-22,Toronto,0.81,0.004050000000000001,4.64,7.5,3.21,3.4,4.85,8.51,2.91
2022-11-22,Vancouver,1.02,0.0051,8.41,14.69,1.23,19.59,12.41,17.51,6.43
2022-11-22,Montreal,0.53,0.00265,-0.85,1.04,-3.46,0.87,8.78,12.53,3.47
2022-11-22,Calgary,0.51,0.00255,-2.02,0.29,-4.04,0.46,2.72,3.81,1.13
2022-11-22,Ottawa,1.4,0.007,-1.96,1.17,-4.44,1.19,3.22,7.26,1.15
2022-11-22,Edmonton,1.19,0.0059499999999999996,-5.94,-3.57,-8.15,0.53,4.09,6.31,1.52
2022-11-22,Quebec City,1.35,0.006750000000000001,-0.46,3.99,-7.63,0.4,4.92,8.46,1.44
2022-11-22,Winnipeg,0.89,0.00445,6.96,10.6,0.81,0.73,8.01,8.96,5.95
2022-11-22,Hamilton,1.69,0.00845,-2.74,0.07,-6.5,0.09,5.57,8.7,3.03
2022-11-22,Halifax,1.16,0.0058,-3.91,-0.22,-6.96,0.13,5.12,7.91,2.93
2022-11-23,Toronto,0.72,0.0036,-0.65,1.25,-2.99,0.61,7.27,10.6,4.63
2022-11-23,Vancouver,2.02,0.010100000000000001,-3.98,-0.29,-6.67,0.11,2.96,6.39,0.73
2022-11-23,Montreal,1.2,0.005999999999999999,-1.09,1.94,-5.33,0.09,2.87,4.65,1.52
2022-11-23,Calgary,1.37,0.00685,-0.18,3.18,-4.22,0.73,4.34,6.33,1.57
2022-11-23,Ottawa,2.26,0.0113,-5.37,-1.73,-9.38,0.27,4.06,5.16,3.03
2022-11-23,Edmonton,1.32,0.0066,-1.02,1.71,-4.13,0.5,4.52,5.0,3.78
2022-11-23,Quebec City,0.75,0.00375,1.22,4.54,-0.3,1.27,3.08,6.26,1.17
2022-11-23,Winnipeg,1.51,0.00755,-3.65,-0.94,-5.62,0.82,7.58,8.6,6.47
2022-11-23,Hamilton,0.32,0.0016,-3.3,-1.65,-5.06,3.29,7.59,9.04,3.94
2022-11-23,Halifax,1.5,0.0075,-2.71,1.55,-6.66,0.4,4.31,6.2,3.29
2022-11-24,Toronto,0.65,0.00325,-0.46,1.91,-2.09,0.21,4.34,5.36,3.0
2022-11-24,Vancouver,0.8,0.004,0.84,3.92,-0.63,0.35,3.2,4.19,1.77
2022-11-24,Montreal,0.88,0.0044,1.54,4.7,-0.68,0.04,2.04,3.06,0.63
2022-11-24,Calgary,0.5,0.0025,1.42,2.42,0.36,4.97,3.63,6.22,1.32
2022-11-24,Ottawa,0.81,0.004050000000000001,0.31,1.88,-2.4,2.34,7.26,10.0,4.57
2022-11-24,Edmonton,0.8,0.004,-2.64,0.26,-4.75,0.34,4.57,5.81,3.19
2022-11-24,Quebec City,1.43,0.007149999999999999,-5.2,-1.16,-8.46,0.05,3.74,4.93,2.21
2022-11-24,Winnipeg,1.98,0.009899999999999999,-4.76,-0.93,-9.22,0.5,1.48,2.9,0.23
2022-11-24,Hamilton,1.65,0.00825,-2.7,0.83,-6.89,0.56,1.61,2.64,0.4
2022-11-24,Halifax,1.63,0.00815,-1.82,1.32,-4.7,0.18,3.6,4.65,2.63
2022-11-25,Toronto,0.79,0.00395,1.7,3.43,-0.04,0.9,3.42,5.67,2.12
2022-11-25,Vancouver,0.34,0.0017000000000000001,4.38,7.83,2.6,11.1,4.28,14.9,2.19
2022-11-25,Montreal,0.86,0.0043,1.23,3.99,-0.69,1.14,9.81,13.6,5.58
