Date,City,Solar Irradiance (W/m²)
2023-08-28,Calgary,5.41
2023-08-28,Ottawa,3.85
2023-08-28,Edmonton,6.87
2023-08-28,Quebec City,5.64
2023-08-28,Winnipeg,6.68
2023-08-28,Hamilton,7.04
2023-08-28,Halifax,5.94
2023-08-29,Toronto,3.21
2023-08-29,Vancouver,6.65
2023-08-29,Montreal,5.88
2023-08-29,Calgary,4.67
2023-08-29,Ottawa,5.53
2023-08-29,Edmonton,6.71
2023-08-29,Quebec City,6.72
2023-08-29,Winnipeg,6.28
2023-08-29,Hamilton,5.26
2023-08-29,Halifax,6.17
2023-08-30,Toronto,4.84
2023-08-30,Vancouver,2.93
2023-08-30,Montreal,5.94
2023-08-30,Calgary,6.8
2023-08-30,Ottawa,5.67
2023-08-30,Edmonton,3.33
2023-08-30,Quebec City,3.77
2023-08-30,Winnipeg,7.28
2023-08-30,Hamilton,7.02
2023-08-30,Halifax,7.47
2023-08-31,Toronto,7.04
2023-08-31,Vancouver,5.6
2023-08-31,Montreal,5.92
2023-08-31,Calgary,4.94
2023-08-31,Ottawa,5.2
2023-08-31,Edmonton,5.88
2023-08-31,Quebec City,5.48
2023-08-31,Winnipeg,5.89
2023-08-31,Hamilton,3.63
2023-08-31,Halifax,3.66
2023-09-01,Toronto,5.81
2023-09-01,Vancouver,5.95
2023-09-01,Montreal,4.19
2023-09-01,Calgary,4.09
2023-09-01,Ottawa,6.4
2023-09-01,Edmonton,6.29
2023-09-01,Quebec City,4.63
2023-09-01,Winnipeg,2.18
2023-09-01,Hamilton,5.62
2023-09-01,Halifax,6.52
2023-09-02,Toronto,6.04
2023-09-02,Vancouver,5.64
2023-09-02,Montreal,1.76
2023-09-02,Calgary,2.0
2023-09-02,Ottawa,5.32
2023-09-02,Edmonton,3.9
2023-09-02,Quebec City,5.97
2023-09-02,Winnipeg,5.72
2023-09-02,Hamilton,4.79
2023-09-02,Halifax,2.58
2023-09-03,Toronto,2.49
2023-09-03,Vancouver,3.11
2023-09-03,Montreal,5.03
2023-09-03,Calgary,5.65
2023-09-03,Ottawa,3.68
2023-09-03,Edmonton,4.32
2023-09-03,Quebec City,2.86
2023-09-03,Winnipeg,3.46
2023-09-03,Hamilton,4.67
2023-09-03,Halifax,2.78
2023-09-04,Toronto,3.46
2023-09-04,Vancouver,5.45
2023-09-04,Montreal,3.82
2023-09-04,Calgary,2.22
2023-09-04,Ottawa,2.92
2023-09-04,Edmonton,2.23
2023-09-04,Quebec City,2.31
2023-09-04,Winnipeg,4.92
2023-09-04,Hamilton,4.64
2023-09-04,Halifax,3.37
2023-09-05,Toronto,4.94
2023-09-05,Vancouver,4.84
2023-09-05,Montreal,4.21
2023-09-05,Calgary,4.6
2023-09-05,Ottawa,2.7
2023-09-05,Edmonton,2.38
2023-09-05,Quebec City,2.74
2023-09-05,Winnipeg,2.73
2023-09-05,Hamilton,4.02
2023-09-05,Halifax,4.13
2023-09-06,Toronto,1.73
2023-09-06,Vancouver,1.48
2023-09-06,Montreal,3.11
2023-09-06,Calgary,2.96
2023-09-06,Ottawa,2.88
2023-09-06,Edmonton,1.54
2023-09-06,Quebec City,1.92
2023-09-06,Winnipeg,1.93
2023-09-06,Hamilton,1.35
2023-09-06,Halifax,3.7
2023-09-07,Toronto,3.71
2023-09-07,Vancouver,3.66
2023-09-07,Montreal,3.63
2023-09-07,Calgary,2.33
2023-09-07,Ottawa,0.67
2023-09-07,Edmonton,3.31
2023-09-07,Quebec City,2.87
2023-09-07,Winnipeg,3.44
2023-09-07,Hamilton,2.74
2023-09-07,Halifax,1.0
2023-09-08,Toronto,2.5
2023-09-08,Vancouver,2.78
2023-09-08,Montreal,2.24
2023-09-08,Calgary,2.41
2023-09-08,Ottawa,2.06
2023-09-08,Edmonton,2.42
2023-09-08,Quebec City,3.17
2023-09-08,Winnipeg,3.16
2023-09-08,Hamilton,3.0
2023-09-08,Halifax,2.72
2023-09-09,Toronto,0.57
2023-09-09,Vancouver,1.36
2023-09-09,Montreal,1.39
2023-09-09,Calgary,1.85
2023-09-09,Ottawa,0.76
2023-09-09,Edmonton,0.85
2023-09-09,Quebec City,1.55
2023-09-09,Winnipeg,1.67
2023-09-09,Hamilton,1.42
2023-09-09,Halifax,1.7
2023-09-10,Toronto,2.2
2023-09-10,Vancouver,1.66
2023-09-10,Montreal,2.3
2023-09-10,Calgary,1.67
2023-09-10,Ottawa,1.36
2023-09-10,Edmonton,2.45
2023-09-10,Quebec City,0.58
2023-09-10,Winnipeg,0.89
2023-09-10,Hamilton,0.8
2023-09-10,Halifax,0.27
2023-09-11,Toronto,1.42
2023-09-11,Vancouver,1.36
2023-09-11,Montreal,1.04
2023-09-11,Calgary,2.1
2023-09-11,Ottawa,1.47
2023-09-11,Edmonton,0.7
2023-09-11,Quebec City,0.54
2023-09-11,Winnipeg,1.56
2023-09-11,Hamilton,0.84
2023-09-11,Halifax,1.27
2023-09-12,Toronto,0.57
2023-09-12,Vancouver,0.57
2023-09-12,Montreal,1.98
2023-09-12,Calgary,1.29
2023-09-12,Ottawa,0.67
2023-09-12,Edmonton,1.0
2023-09-12,Quebec City,1.3
2023-09-12,Winnipeg,1.22
2023-09-12,Hamilton,1.45
2023-09-12,Halifax,0.97
2023-09-13,Toronto,1.99
2023-09-13,Vancouver,0.98
2023-09-13,Montreal,0.53
2023-09-13,Calgary,1.17
2023-09-13,Ottawa,1.64
2023-09-13,Edmonton,1.01
2023-09-13,Quebec City,1.34
2023-09-13,Winnipeg,1.14
2023-09-13,Hamilton,1.27
2023-09-13,Halifax,0.75
2023-09-14,Toronto,0.61
2023-09-14,Vancouver,0.74
2023-09-14,Montreal,1.34
2023-09-14,Calgary,0.59
2023-09-14,Ottawa,0.57
2023-09-14,Edmonton,1.0
2023-09-14,Quebec City,0.84
2023-09-14,Winnipeg,1.35
2023-09-14,Hamilton,0.72
2023-09-14,Halifax,1.53
2023-09-15,Toronto,0.74
2023-09-15,Vancouver,0.94
2023-09-15,Montreal,0.67
2023-09-15,Calgary,0.7
2023-09-15,Ottawa,2.32
2023-09-15,Edmonton,2.37
2023-09-15,Quebec City,2.3
2023-09-15,Winnipeg,0.65
2023-09-15,Hamilton,0.92
2023-09-15,Halifax,0.34
2023-09-16,Toronto,1.18
2023-09-16,Vancouver,0.78
2023-09-16,Montreal,0.47
2023-09-16,Calgary,1.38
2023-09-16,Ottawa,1.46
2023-09-16,Edmonton,0.58
2023-09-16,Quebec City,1.51
2023-09-16,Winnipeg,1.42
2023-09-16,Hamilton,1.56
2023-09-16,Halifax,0.86
2023-09-17,Toronto,1.51
2023-09-17,Vancouver,2.47
2023-09-17,Montreal,2.08
2023-09-17,Calgary,2.32
2023-09-17,Ottawa,2.53
2023-09-17,Edmonton,1.2
2023-09-17,Quebec City,1.35
2023-09-17,Winnipeg,2.11
2023-09-17,Hamilton,1.18
2023-09-17,Halifax,3.23
2023-09-18,Toronto,0.51
2023-09-18,Vancouver,0.96
2023-09-18,Montreal,2.11
2023-09-18,Calgary,3.51
2023-09-18,Ottawa,3.4
2023-09-18,Edmonton,3.71
2023-09-18,Quebec City,1.28
2023-09-18,Winnipeg,1.24
2023-09-18,Hamilton,2.66
2023-09-18,Halifax,2.36
2023-09-19,Toronto,3.13
2023-09-19,Vancouver,3.12
2023-09-19,Montreal,2.62
2023-09-19,Calgary,1.05
2023-09-19,Ottawa,0.68
2023-09-19,Edmonton,3.3
2023-09-19,Quebec City,2.24
2023-09-19,Winnipeg,2.86
2023-09-19,Hamilton,2.22
2023-09-19,Halifax,1.44
2023-09-20,Toronto,1.63
2023-09-20,Vancouver,2.86
2023-09-20,Montreal,2.48
2023-09-20,Calgary,3.63
2023-09-20,Ottawa,2.67
2023-09-20,Edmonton,2.22
2023-09-20,Quebec City,5.12
2023-09-20,Winnipeg,4.9
2023-09-20,Hamilton,4.86
2023-09-20,Halifax,1.32
2023-09-21,Toronto,3.01
2023-09-21,Vancouver,2.01
2023-09-21,Montreal,2.77
2023-09-21,Calgary,3.72
2023-09-21,Ottawa,5.61
2023-09-21,Edmonton,3.75
2023-09-21,Quebec City,1.98
2023-09-21,Winnipeg,3.66
2023-09-21,Hamilton,4.13
2023-09-21,Halifax,5.44
2023-09-22,Toronto,4.0
2023-09-22,Vancouver,2.2
2023-09-22,Montreal,1.71
2023-09-22,Calgary,4.75
2023-09-22,Ottawa,0.98
2023-09-22,Edmonton,5.93
2023-09-22,Quebec City,1.01
2023-09-22,Winnipeg,4.52
2023-09-22,Hamilton,3.56
2023-09-22,Halifax,6.33
2023-09-23,Toronto,0.87
2023-09-23,Vancouver,3.3
2023-09-23,Montreal,6.47
2023-09-23,Calgary,3.54
2023-09-23,Ottawa,2.89
2023-09-23,Edmonton,1.31
2023-09-23,Quebec City,3.8
2023-09-23,Winnipeg,6.71
2023-09-23,Hamilton,5.97
2023-09-23,Halifax,6.51
2023-09-24,Toronto,6.16
2023-09-24,Vancouver,4.41
2023-09-24,Montreal,6.35
2023-09-24,Calgary,6.5
2023-09-24,Ottawa,6.68
2023-09-24,Edmonton,5.61
2023-09-24,Quebec City,6.21
2023-09-24,Winnipeg,2.29
2023-09-24,Hamilton,3.31
2023-09-24,Halifax,5.59
2023-09-25,Toronto,5.43
2023-09-25,Vancouver,5.14
2023-09-25,Montreal,1.42
2023-09-25,Calgary,3.42
2023-09-25,Ottawa,3.94
2023-09-25,Edmonton,4.49
2023-09-25,Quebec City,4.84
2023-09-25,Winnipeg,7.38
2023-09-25,Hamilton,2.77
2023-09-25,Halifax,1.83
2023-09-26,Toronto,1.09
2023-09-26,Vancouver,4.14
2023-09-26,Montreal,3.11
2023-09-26,Calgary,3.46
2023-09-26,Ottawa,3.86
2023-09-26,Edmonton,5.65
2023-09-26,Quebec City,7.23
2023-09-26,Winnipeg,2.13
2023-09-26,Hamilton,6.85
2023-09-26,Halifax,6.55
2023-09-27,Toronto,6.62
2023-09-27,Vancouver,6.59
2023-09-27,Montreal,6.24
2023-09-27,Calgary,6.47
2023-09-27,Ottawa,7.01
2023-09-27,Edmonton,8.04
2023-09-27,Quebec City,5.46
2023-09-27,Winnipeg,8.36
2023-09-27,Hamilton,7.71
2023-09-27,Halifax,5.05
2023-09-28,Toronto,2.85
2023-09-28,Vancouver,7.06
2023-09-28,Montreal,6.82
2023-09-28,Calgary,6.59
2023-09-28,Ottawa,5.43
2023-09-28,Edmonton,8.45
2023-09-28,Quebec City,8.55
2023-09-28,Winnipeg,7.98
2023-09-28,Hamilton,8.12
2023-09-28,Halifax,7.86
2023-09-29,Toronto,7.95
2023-09-29,Vancouver,7.73
2023-09-29,Montreal,7.55
2023-09-29,Calgary,6.97
2023-09-29,Ottawa,7.87
2023-09-29,Edmonton,8.14
2023-09-29,Quebec City,5.49
2023-09-29,Winnipeg,7.1
2023-09-29,Hamilton,7.58
2023-09-29,Halifax,3.2
2023-09-30,Toronto,3.79
2023-09-30,Vancouver,6.29
2023-09-30,Montreal,2.66
2023-09-30,Calgary,1.89
2023-09-30,Ottawa,5.18
2023-09-30,Edmonton,5.19
2023-09-30,Quebec City,3.06
2023-09-30,Winnipeg,4.76
2023-09-30,Hamilton,7.69
2023-09-30,Halifax,7.39
2023-10-01,Toronto,7.45
2023-10-01,Vancouver,7.4
2023-10-01,Montreal,7.75
2023-10-01,Calgary,6.56
2023-10-01,Ottawa,2.89
2023-10-01,Edmonton,4.97
2023-10-01,Quebec City,7.14
2023-10-01,Winnipeg,4.5
2023-10-01,Hamilton,3.52
2023-10-01,Halifax,6.58
2023-10-02,Toronto,7.12
2023-10-02,Vancouver,5.22
2023-10-02,Montreal,5.59
2023-10-02,Calgary,1.86
2023-10-02,Ottawa,5.54
2023-10-02,Edmonton,7.12
2023-10-02,Quebec City,7.46
2023-10-02,Winnipeg,5.04
2023-10-02,Hamilton,7.9
2023-10-02,Halifax,5.26
2023-10-03,Toronto,5.23
2023-10-03,Vancouver,7.68
2023-10-03,Montreal,6.32
2023-10-03,Calgary,6.28
2023-10-03,Ottawa,5.16
2023-10-03,Edmonton,6.52
2023-10-03,Quebec City,2.87
2023-10-03,Winnipeg,5.31
2023-10-03,Hamilton,5.51
2023-10-03,Halifax,5.94
2023-10-04,Toronto,6.55
2023-10-04,Vancouver,6.33
2023-10-04,Montreal,6.62
2023-10-04,Calgary,7.37
2023-10-04,Ottawa,5.9
2023-10-04,Edmonton,5.46
2023-10-04,Quebec City,5.36
2023-10-04,Winnipeg,6.09
2023-10-04,Hamilton,4.95
2023-10-04,Halifax,6.04
2023-10-05,Toronto,2.68
2023-10-05,Vancouver,6.17
2023-10-05,Montreal,6.0
2023-10-05,Calgary,6.39
2023-10-05,Ottawa,4.77
2023-10-05,Edmonton,6.38
2023-10-05,Quebec City,6.07
2023-10-05,Winnipeg,5.85
2023-10-05,Hamilton,5.23
2023-10-05,Halifax,3.39
2023-10-06,Toronto,4.52
2023-10-06,Vancouver,6.45
2023-10-06,Montreal,4.7
2023-10-06,Calgary,6.73
2023-10-06,Ottawa,4.75
2023-10-06,Edmonton,5.85
2023-10-06,Quebec City,5.27
2023-10-06,Winnipeg,2.44
2023-10-06,Hamilton,6.62
2023-10-06,Halifax,4.55
2023-10-07,Toronto,3.57
2023-10-07,Vancouver,6.84
2023-10-07,Montreal,4.69
2023-10-07,Calgary,4.77
2023-10-07,Ottawa,6.49
2023-10-07,Edmonton,1.98
2023-10-07,Quebec City,2.19
2023-10-07,Winnipeg,2.81
2023-10-07,Hamilton,4.01
2023-10-07,Halifax,6.26
2023-10-08,Toronto,6.45
2023-10-08,Vancouver,6.29
2023-10-08,Montreal,3.23
2023-10-08,Calgary,6.29
2023-10-08,Ottawa,6.38
2023-10-08,Edmonton,3.86
2023-10-08,Quebec City,5.33
2023-10-08,Winnipeg,6.07
2023-10-08,Hamilton,5.61
2023-10-08,Halifax,5.55
2023-10-09,Toronto,4.19
2023-10-09,Vancouver,3.25
2023-10-09,Montreal,2.4
2023-10-09,Calgary,3.21
2023-10-09,Ottawa,4.49
2023-10-09,Edmonton,2.56
2023-10-09,Quebec City,3.09
2023-10-09,Winnipeg,5.29
2023-10-09,Hamilton,5.83
2023-10-09,Halifax,5.27
2023-10-10,Toronto,3.79
2023-10-10,Vancouver,4.08
2023-10-10,Montreal,5.49
2023-10-10,Calgary,5.52
2023-10-10,Ottawa,4.66
2023-10-10,Edmonton,5.24
2023-10-10,Quebec City,4.1
2023-10-10,Winnipeg,3.39
2023-10-10,Hamilton,4.53
2023-10-10,Halifax,4.33
2023-10-11,Toronto,4.54
2023-10-11,Vancouver,3.25
2023-10-11,Montreal,4.59
2023-10-11,Calgary,4.52
2023-10-11,Ottawa,4.09
2023-10-11,Edmonton,4.49
2023-10-11,Quebec City,4.49
2023-10-11,Winnipeg,4.25
2023-10-11,Hamilton,2.4
2023-10-11,Halifax,3.67
2023-10-12,Toronto,2.77
2023-10-12,Vancouver,1.75
2023-10-12,Montreal,2.71
2023-10-12,Calgary,2.56
2023-10-12,Ottawa,2.96
2023-10-12,Edmonton,3.82
2023-10-12,Quebec City,3.22
2023-10-12,Winnipeg,2.12
2023-10-12,Hamilton,1.58
2023-10-12,Halifax,1.6
2023-10-13,Toronto,3.42
2023-10-13,Vancouver,2.3
2023-10-13,Montreal,2.34
2023-10-13,Calgary,1.15
2023-10-13,Ottawa,1.52
2023-10-13,Edmonton,3.51
2023-10-13,Quebec City,3.55
2023-10-13,Winnipeg,2.71
2023-10-13,Hamilton,1.32
2023-10-13,Halifax,0.91
2023-10-14,Toronto,1.89
2023-10-14,Vancouver,3.09
2023-10-14,Montreal,1.14
2023-10-14,Calgary,1.26
2023-10-14,Ottawa,2.07
2023-10-14,Edmonton,2.59
2023-10-14,Quebec City,1.92
2023-10-14,Winnipeg,2.8
2023-10-14,Hamilton,1.62
2023-10-14,Halifax,2.67
2023-10-15,Toronto,0.89
2023-10-15,Vancouver,1.35
2023-10-15,Montreal,0.57
2023-10-15,Calgary,1.23
2023-10-15,Ottawa,2.26
2023-10-15,Edmonton,1.32
2023-10-15,Quebec City,2.71
2023-10-15,Winnipeg,2.69
2023-10-15,Hamilton,2.33
2023-10-15,Halifax,2.07
2023-10-16,Toronto,2.37
2023-10-16,Vancouver,0.39
2023-10-16,Montreal,2.52
2023-10-16,Calgary,2.04
2023-10-16,Ottawa,2.4
2023-10-16,Edmonton,0.37
2023-10-16,Quebec City,0.68
2023-10-16,Winnipeg,1.07
2023-10-16,Hamilton,1.66
2023-10-16,Halifax,1.88
2023-10-17,Toronto,1.59
2023-10-17,Vancouver,1.37
2023-10-17,Montreal,1.63
2023-10-17,Calgary,0.88
2023-10-17,Ottawa,2.13
2023-10-17,Edmonton,0.4
2023-10-17,Quebec City,0.57
2023-10-17,Winnipeg,0.42
2023-10-17,Hamilton,1.35
2023-10-17,Halifax,0.63
2023-10-18,Toronto,1.82
2023-10-18,Vancouver,1.07
2023-10-18,Montreal,1.42
2023-10-18,Calgary,0.83
2023-10-18,Ottawa,0.89
2023-10-18,Edmonton,1.48
2023-10-18,Quebec City,1.05
2023-10-18,Winnipeg,1.79
2023-10-18,Hamilton,1.43
2023-10-18,Halifax,2.17
2023-10-19,Toronto,0.88
2023-10-19,Vancouver,0.56
2023-10-19,Montreal,0.6
2023-10-19,Calgary,1.63
2023-10-19,Ottawa,1.19
2023-10-19,Edmonton,1.61
2023-10-19,Quebec City,0.95
2023-10-19,Winnipeg,0.42
2023-10-19,Hamilton,0.73
2023-10-19,Halifax,0.99
2023-10-20,Toronto,0.78
2023-10-20,Vancouver,0.43
2023-10-20,Montreal,0.85
2023-10-20,Calgary,0.8
2023-10-20,Ottawa,0.87
2023-10-20,Edmonton,0.55
2023-10-20,Quebec City,0.88
2023-10-20,Winnipeg,1.28
2023-10-20,Hamilton,0.78
2023-10-20,Halifax,2.35
2023-10-21,Toronto,0.85
2023-10-21,Vancouver,0.73
2023-10-21,Montreal,1.17
2023-10-21,Calgary,0.96
2023-10-21,Ottawa,0.29
2023-10-21,Edmonton,0.95
2023-10-21,Quebec City,0.84
2023-10-21,Winnipeg,1.09
2023-10-21,Hamilton,0.65
2023-10-21,Halifax,1.83
2023-10-22,Toronto,2.27
2023-10-22,Vancouver,1.37
2023-10-22,Montreal,2.16
2023-10-22,Calgary,1.16
2023-10-22,Ottawa,1.19
2023-10-22,Edmonton,1.43
2023-10-22,Quebec City,2.25
2023-10-22,Winnipeg,0.88
2023-10-22,Hamilton,1.01
2023-10-22,Halifax,0.73
2023-10-23,Toronto,1.1
2023-10-23,Vancouver,1.6
2023-10-23,Montreal,1.24
2023-10-23,Calgary,0.98
2023-10-23,Ottawa,2.23
2023-10-23,Edmonton,0.97
2023-10-23,Quebec City,1.68
2023-10-23,Winnipeg,0.95
2023-10-23,Hamilton,2.8
2023-10-23,Halifax,3.12
2023-10-24,Toronto,2.32
2023-10-24,Vancouver,1.5
2023-10-24,Montreal,3.39
2023-10-24,Calgary,2.59
2023-10-24,Ottawa,2.06
2023-10-24,Edmonton,2.61
2023-10-24,Quebec City,2.99
2023-10-24,Winnipeg,1.27
2023-10-24,Hamilton,2.12
2023-10-24,Halifax,2.1
2023-10-25,Toronto,3.63
2023-10-25,Vancouver,0.83
2023-10-25,Montreal,2.08
2023-10-25,Calgary,2.5
2023-10-25,Ottawa,1.95
2023-10-25,Edmonton,2.91
2023-10-25,Quebec City,3.7
2023-10-25,Winnipeg,2.93
2023-10-25,Hamilton,2.34
2023-10-25,Halifax,3.12
2023-10-26,Toronto,4.43
2023-10-26,Vancouver,3.35
2023-10-26,Montreal,4.09
2023-10-26,Calgary,1.24
2023-10-26,Ottawa,2.18
2023-10-26,Edmonton,3.32
2023-10-26,Quebec City,4.51
2023-10-26,Winnipeg,0.95
2023-10-26,Hamilton,1.87
2023-10-26,Halifax,4.22
2023-10-27,Toronto,3.23
2023-10-27,Vancouver,1.38
2023-10-27,Montreal,5.0
2023-10-27,Calgary,4.28
2023-10-27,Ottawa,1.31
2023-10-27,Edmonton,2.27
2023-10-27,Quebec City,4.6
2023-10-27,Winnipeg,4.49
2023-10-27,Hamilton,5.04
2023-10-27,Halifax,1.42
2023-10-28,Toronto,3.24
2023-10-28,Vancouver,2.73
2023-10-28,Montreal,3.9
2023-10-28,Calgary,2.53
2023-10-28,Ottawa,2.17
2023-10-28,Edmonton,3.67
2023-10-28,Quebec City,3.76
2023-10-28,Winnipeg,1.87
2023-10-28,Hamilton,4.6
2023-10-28,Halifax,5.72
2023-10-29,Toronto,5.25
2023-10-29,Vancouver,1.34
2023-10-29,Montreal,3.28
2023-10-29,Calgary,5.67
2023-10-29,Ottawa,3.67
2023-10-29,Edmonton,4.77
2023-10-29,Quebec City,4.62
2023-10-29,Winnipeg,5.44
2023-10-29,Hamilton,1.47
2023-10-29,Halifax,0.78
2023-10-30,Toronto,1.96
2023-10-30,Vancouver,3.48
2023-10-30,Montreal,6.54
2023-10-30,Calgary,6.76
2023-10-30,Ottawa,3.48
2023-10-30,Edmonton,6.03
2023-10-30,Quebec City,5.68
2023-10-30,Winnipeg,1.13
2023-10-30,Hamilton,1.79
2023-10-30,Halifax,4.38
2023-10-31,Toronto,5.19
2023-10-31,Vancouver,6.39
2023-10-31,Montreal,6.55
2023-10-31,Calgary,1.0
2023-10-31,Ottawa,2.4
2023-10-31,Edmonton,3.63
2023-10-31,Quebec City,3.66
2023-10-31,Winnipeg,4.68
2023-10-31,Hamilton,7.4
2023-10-31,Halifax,2.97
2023-11-01,Toronto,4.25
2023-11-01,Vancouver,7.32
2023-11-01,Montreal,7.59
2023-11-01,Calgary,2.2
2023-11-01,Ottawa,2.43
2023-11-01,Edmonton,3.81
2023-11-01,Quebec City,3.64
2023-11-01,Winnipeg,6.04
2023-11-01,Hamilton,7.43
2023-11-01,Halifax,3.3
2023-11-02,Toronto,5.42
2023-11-02,Vancouver,2.27
2023-11-02,Montreal,6.49
2023-11-02,Calgary,7.06
2023-11-02,Ottawa,5.56
2023-11-02,Edmonton,5.48
2023-11-02,Quebec City,5.52
2023-11-02,Winnipeg,3.8
2023-11-02,Hamilton,5.51
2023-11-02,Halifax,4.6
2023-11-03,Toronto,5.24
2023-11-03,Vancouver,5.12
2023-11-03,Montreal,7.51
2023-11-03,Calgary,2.49
2023-11-03,Ottawa,5.56
2023-11-03,Edmonton,7.13
2023-11-03,Quebec City,6.65
2023-11-03,Winnipeg,6.32
2023-11-03,Hamilton,6.02
2023-11-03,Halifax,7.78
2023-11-04,Toronto,8.09
2023-11-04,Vancouver,3.07
2023-11-04,Montreal,6.44
2023-11-04,Calgary,4.07
2023-11-04,Ottawa,4.03
2023-11-04,Edmonton,7.38
2023-11-04,Quebec City,8.1
2023-11-04,Winnipeg,7.26
2023-11-04,Hamilton,6.9
2023-11-04,Halifax,2.11
2023-11-05,Toronto,5.45
2023-11-05,Vancouver,6.81
2023-11-05,Montreal,4.54
2023-11-05,Calgary,6.46
2023-11-05,Ottawa,3.96
2023-11-05,Edmonton,5.36
2023-11-05,Quebec City,4.61
2023-11-05,Winnipeg,3.51
2023-11-05,Hamilton,5.31
2023-11-05,Halifax,7.67
2023-11-06,Toronto,6.72
2023-11-06,Vancouver,7.77
2023-11-06,Montreal,8.51
2023-11-06,Calgary,7.45
2023-11-06,Ottawa,6.25
2023-11-06,Edmonton,6.45
2023-11-06,Quebec City,5.76
2023-11-06,Winnipeg,6.43
2023-11-06,Hamilton,5.4
2023-11-06,Halifax,5.0
2023-11-07,Toronto,4.65
2023-11-07,Vancouver,8.09
2023-11-07,Montreal,3.55
2023-11-07,Calgary,3.66
2023-11-07,Ottawa,6.97
2023-11-07,Edmonton,5.1
2023-11-07,Quebec City,2.61
2023-11-07,Winnipeg,5.07
2023-11-07,Hamilton,8.57
2023-11-07,Halifax,6.4
2023-11-08,Toronto,5.44
2023-11-08,Vancouver,5.67
2023-11-08,Montreal,5.34
2023-11-08,Calgary,6.45
2023-11-08,Ottawa,7.61
2023-11-08,Edmonton,6.78
2023-11-08,Quebec City,4.6
2023-11-08,Winnipeg,1.96
2023-11-08,Hamilton,4.41
2023-11-08,Halifax,6.48
2023-11-09,Toronto,7.57
2023-11-09,Vancouver,5.12
2023-11-09,Montreal,2.8
2023-11-09,Calgary,4.45
2023-11-09,Ottawa,5.42
2023-11-09,Edmonton,6.49
2023-11-09,Quebec City,7.58
2023-11-09,Winnipeg,7.37
2023-11-09,Hamilton,5.42
2023-11-09,Halifax,6.21
2023-11-10,Toronto,6.25
2023-11-10,Vancouver,4.04
2023-11-10,Montreal,7.0
2023-11-10,Calgary,7.7
2023-11-10,Ottawa,7.33
2023-11-10,Edmonton,7.26
2023-11-10,Quebec City,7.04
2023-11-10,Winnipeg,5.39
2023-11-10,Hamilton,6.64
2023-11-10,Halifax,6.04
2023-11-11,Toronto,2.96
2023-11-11,Vancouver,3.03
2023-11-11,Montreal,4.58
2023-11-11,Calgary,5.41
2023-11-11,Ottawa,1.83
2023-11-11,Edmonton,7.11
2023-11-11,Quebec City,3.64
2023-11-11,Winnipeg,3.91
2023-11-11,Hamilton,5.81
2023-11-11,Halifax,4.32
2023-11-12,Toronto,4.82
2023-11-12,Vancouver,6.16
2023-11-12,Montreal,6.89
2023-11-12,Calgary,6.7
2023-11-12,Ottawa,3.11
2023-11-12,Edmonton,2.57
2023-11-12,Quebec City,4.54
2023-11-12,Winnipeg,2.5
2023-11-12,Hamilton,4.96
2023-11-12,Halifax,4.22
2023-11-13,Toronto,5.93
2023-11-13,Vancouver,5.71
2023-11-13,Montreal,5.39
2023-11-13,Calgary,6.07
2023-11-13,Ottawa,5.93
2023-11-13,Edmonton,5.19
2023-11-13,Quebec City,3.2
2023-11-13,Winnipeg,4.25
2023-11-13,Hamilton,5.89
2023-11-13,Halifax,4.78
2023-11-14,Toronto,5.08
2023-11-14,Vancouver,6.04
2023-11-14,Montreal,6.0
2023-11-14,Calgary,6.02
2023-11-14,Ottawa,6.01
2023-11-14,Edmonton,1.91
2023-11-14,Quebec City,3.49
2023-11-14,Winnipeg,4.89
2023-11-14,Hamilton,2.1
2023-11-14,Halifax,5.69
2023-11-15,Toronto,5.53
2023-11-15,Vancouver,5.19
2023-11-15,Montreal,4.95
2023-11-15,Calgary,4.98
2023-11-15,Ottawa,5.27
2023-11-15,Edmonton,5.19
2023-11-15,Quebec City,4.8
2023-11-15,Winnipeg,3.79
2023-11-15,Hamilton,5.06
2023-11-15,Halifax,4.2
2023-11-16,Toronto,3.81
2023-11-16,Vancouver,4.16
2023-11-16,Montreal,1.88
2023-11-16,Calgary,1.02
2023-11-16,Ottawa,2.22
2023-11-16,Edmonton,4.51
2023-11-16,Quebec City,4.35
2023-11-16,Winnipeg,2.79
2023-11-16,Hamilton,3.94
2023-11-16,Halifax,4.22
2023-11-17,Toronto,2.16
2023-11-17,Vancouver,4.39
2023-11-17,Montreal,4.33
2023-11-17,Calgary,3.41
2023-11-17,Ottawa,4.51
2023-11-17,Edmonton,2.97
2023-11-17,Quebec City,3.99
2023-11-17,Winnipeg,2.72
2023-11-17,Hamilton,2.66
2023-11-17,Halifax,4.0
2023-11-18,Toronto,3.92
2023-11-18,Vancouver,4.18
2023-11-18,Montreal,1.29
2023-11-18,Calgary,3.21
2023-11-18,Ottawa,3.23
2023-11-18,Edmonton,3.14
2023-11-18,Quebec City,3.8
2023-11-18,Winnipeg,3.81
2023-11-18,Hamilton,3.7
2023-11-18,Halifax,3.6
2023-11-19,Toronto,3.4
2023-11-19,Vancouver,3.41
2023-11-19,Montreal,2.0
2023-11-19,Calgary,3.12
2023-11-19,Ottawa,1.0
2023-11-19,Edmonton,3.03
2023-11-19,Quebec City,2.68
2023-11-19,Winnipeg,2.25
2023-11-19,Hamilton,0.81
2023-11-19,Halifax,2.29
