Date,City,Temperature (°C),Max Temperature (°C),Min Temperature (°C),Precipitation (mm),Wind Speed (m/s),Max Wind Speed (m/s),Min Wind Speed (m/s),Estimated Solar Energy Consumption (kWh)
2023-07-11,Toronto,5.45,15.69,-2.2,0.29,3.37,4.79,1.95,0.0014396095999999999
2023-07-11,Vancouver,8.19,18.63,-0.84,0.16,4.69,6.99,2.64,0.0013897136000000003
2023-07-11,Montreal,8.04,16.05,1.18,0.01,3.29,4.16,2.7,0.0007947500000000001
2023-07-11,Calgary,12.26,18.95,6.35,0.6,5.1,7.55,2.96,0.0007181504
2023-07-11,Ottawa,11.5,17.14,6.06,1.09,4.98,7.97,1.82,0.0011354816
2023-07-11,Edmonton,4.94,7.86,-1.05,19.66,7.63,13.67,2.43,0.00018671840000000005
2023-07-11,Quebec City,4.7,12.87,-1.51,0.4,2.7,5.5,1.09,0.0003066624
2023-07-11,Winnipeg,3.8,10.81,0.0,6.72,8.08,14.52,1.88,8.379359999999998e-05
2023-07-11,Hamilton,1.85,7.89,-2.38,0.09,5.95,10.86,3.42,0.00116699
2023-07-11,Halifax,9.52,18.51,-2.15,0.0,7.9,12.96,3.26,0.0013406975999999996
2023-07-12,Toronto,7.74,12.35,-0.92,0.47,6.86,9.3,4.66,0.00036242360000000005
2023-07-12,Vancouver,-2.49,0.58,-5.22,0.06,7.81,10.44,5.21,0.0009844076000000003
2023-07-12,Montreal,-1.92,3.58,-5.3,0.0,5.61,8.32,2.65,0.0017242544
2023-07-12,Calgary,1.2,6.53,-4.83,0.08,4.71,8.48,1.11,0.0005056524000000001
2023-07-12,Ottawa,6.42,14.37,-0.25,0.0,3.63,4.98,1.36,0.0017966123999999999
2023-07-12,Edmonton,6.91,13.14,1.28,1.2,2.33,3.87,0.36,0.0007396399999999999
2023-07-12,Quebec City,8.2,16.95,0.05,0.31,3.18,4.52,1.52,0.0010607564
2023-07-12,Winnipeg,9.37,16.11,3.32,0.12,3.65,4.86,2.15,0.0016479936000000004
2023-07-12,Hamilton,11.76,18.43,3.88,0.55,4.61,6.83,2.87,0.0017242544
2023-07-12,Halifax,14.79,20.91,10.91,1.2,4.77,7.18,3.41,0.0005734124000000001
2023-07-13,Toronto,15.42,24.64,8.35,0.13,4.22,5.68,2.84,0.0011354816
2023-07-13,Vancouver,13.82,19.93,10.15,14.87,3.91,6.78,2.51,0.0002368256
2023-07-13,Montreal,10.16,14.01,6.21,7.07,2.35,5.02,0.14,0.00014735160000000003
2023-07-13,Calgary,10.75,18.49,5.42,1.36,1.96,4.33,0.39,0.00075779
2023-07-13,Ottawa,8.27,14.82,1.23,0.24,4.28,6.34,1.96,0.00166419
2023-07-13,Edmonton,3.68,6.17,0.06,0.99,4.29,5.98,2.86,0.00033033440000000014
2023-07-13,Quebec City,5.02,8.51,1.95,0.56,5.97,8.15,2.51,0.0003548863999999999
2023-07-13,Winnipeg,6.46,13.09,1.88,0.05,2.83,4.75,0.51,0.0004997036000000001
2023-07-13,Hamilton,6.93,12.96,1.42,0.57,4.17,5.8,2.34,0.00091091
2023-07-13,Halifax,7.92,16.33,-0.33,2.62,5.54,9.52,2.56,0.0011851884000000001
2023-07-14,Toronto,1.81,4.29,-0.65,0.57,5.45,8.73,2.26,0.0004967424
2023-07-14,Vancouver,-0.08,4.42,-3.6,1.12,5.55,8.61,2.01,0.0007872876000000001
2023-07-14,Montreal,0.12,4.44,-3.77,0.09,6.56,10.13,3.3,0.0007910144
2023-07-14,Calgary,7.38,17.08,-2.64,0.0,6.03,8.43,4.4,0.0020465456
2023-07-14,Ottawa,9.78,16.86,1.81,0.06,3.73,5.41,2.36,0.0015577100000000001
2023-07-14,Edmonton,5.94,11.6,-2.22,0.94,6.78,11.07,2.99,0.0011943404
2023-07-14,Quebec City,4.82,12.38,-3.58,0.18,2.44,4.22,0.12,0.00197516
2023-07-14,Winnipeg,7.71,13.03,3.03,1.02,3.74,6.92,1.83,0.0012081344000000002
2023-07-14,Hamilton,12.47,22.84,5.47,2.18,4.6,9.78,1.58,0.0005237100000000003
2023-07-14,Halifax,10.32,14.98,5.39,5.85,3.28,7.74,0.85,6.65676e-05
2023-07-15,Toronto,6.27,9.82,1.65,0.46,10.72,14.34,5.95,0.00075779
2023-07-15,Vancouver,7.16,15.13,-2.65,0.14,5.39,8.73,1.01,0.0021009164000000006
2023-07-15,Montreal,12.77,18.93,8.06,2.15,4.14,7.02,0.34,0.0006220544000000002
2023-07-15,Calgary,10.66,16.71,6.66,4.28,4.17,6.24,1.29,0.00034004959999999997
2023-07-15,Ottawa,11.45,21.97,6.62,2.88,4.14,7.88,1.11,0.00019962360000000002
2023-07-15,Edmonton,8.26,13.06,2.9,0.08,6.13,8.45,3.5,0.0004849856
2023-07-15,Quebec City,8.16,14.81,0.57,0.08,3.91,4.76,2.15,0.0022180399999999997
2023-07-15,Winnipeg,7.14,11.02,3.93,0.49,1.83,3.01,0.72,0.0007145996000000002
2023-07-15,Hamilton,7.17,11.91,2.17,0.6,3.85,5.61,0.3,0.00148016
2023-07-15,Halifax,6.76,12.21,-0.18,0.0,2.89,5.33,1.15,0.0007324416
2023-07-16,Toronto,6.35,12.18,0.27,0.03,5.49,7.6,3.53,0.0014095664
2023-07-16,Vancouver,5.13,9.68,0.18,0.04,6.37,8.91,3.69,0.0011265583999999996
2023-07-16,Montreal,9.59,17.32,2.22,0.08,5.59,7.26,3.72,0.002858398400000001
2023-07-16,Calgary,12.15,20.16,4.12,0.0,4.05,5.25,3.15,0.0024486703999999997
2023-07-16,Ottawa,13.46,21.68,4.27,0.23,2.77,3.4,1.99,0.00257499
2023-07-16,Edmonton,14.78,21.75,5.58,0.01,2.07,3.33,0.05,0.0016479936000000004
2023-07-16,Quebec City,16.22,21.33,10.15,0.06,1.33,2.72,0.39,0.0018135216
2023-07-16,Winnipeg,16.75,24.32,7.55,0.23,2.14,3.2,0.73,0.0024684044000000006
2023-07-16,Hamilton,19.74,27.68,10.26,0.33,1.61,2.35,0.91,0.0023319296
2023-07-16,Halifax,19.72,27.63,12.58,0.07,2.27,3.91,1.16,0.0016696064000000003
2023-07-17,Toronto,22.33,29.73,15.18,1.17,1.64,2.49,0.31,0.00137984
2023-07-17,Vancouver,23.32,30.81,15.2,0.02,3.77,5.56,0.91,0.0015945775999999996
2023-07-17,Montreal,21.7,27.46,16.95,0.48,5.09,7.24,3.17,0.0006795756000000002
2023-07-17,Calgary,20.07,25.99,13.96,0.07,5.25,7.42,2.71,0.00125939
2023-07-17,Ottawa,17.36,23.82,11.59,0.02,3.52,5.44,1.86,0.0025817264000000005
2023-07-17,Edmonton,23.13,30.98,15.37,0.05,6.16,9.45,2.29,0.0013897136000000003
2023-07-17,Quebec City,19.9,25.16,9.31,4.13,7.32,10.44,4.63,0.00045056000000000013
2023-07-17,Winnipeg,11.85,19.23,5.59,0.23,4.83,6.79,2.74,0.0025952256
2023-07-17,Hamilton,5.55,8.73,2.23,9.82,7.54,9.71,4.19,9.37904e-05
2023-07-17,Halifax,10.43,17.72,2.93,0.08,5.61,8.68,1.35,0.0019928876000000002
2023-07-18,Toronto,13.18,20.52,3.85,0.19,3.18,5.41,1.14,0.0030604464000000002
2023-07-18,Vancouver,15.92,24.51,5.33,0.0,3.45,5.45,2.51,0.0026975916
2023-07-18,Montreal,18.66,25.76,11.58,0.0,3.68,5.12,1.96,0.0021683375999999996
2023-07-18,Calgary,19.08,25.78,12.52,3.28,2.59,5.21,0.37,0.0015681995999999997
2023-07-18,Ottawa,18.51,22.89,13.67,3.73,2.59,3.96,1.05,0.0007687855999999999
2023-07-18,Edmonton,21.0,29.28,13.24,0.1,4.55,6.2,2.96,0.0013117104
2023-07-18,Quebec City,23.99,32.37,16.0,0.37,7.51,10.24,4.58,0.0021621644
2023-07-18,Winnipeg,25.41,33.86,17.46,0.83,5.93,7.46,3.89,0.0025884716
2023-07-18,Hamilton,24.01,30.47,18.73,0.45,4.94,7.51,2.63,0.0016533836000000002
2023-07-18,Halifax,23.99,29.43,19.67,4.6,2.87,4.42,1.43,0.00060236
2023-07-19,Toronto,24.61,30.91,18.46,1.11,2.38,3.55,1.06,0.00240944
2023-07-19,Vancouver,21.16,27.23,15.53,0.02,4.76,6.89,2.04,0.0028230444
2023-07-19,Montreal,21.54,29.66,14.56,1.19,3.29,4.62,1.59,0.0023576256000000005
2023-07-19,Calgary,20.86,26.97,15.02,0.59,2.67,3.73,1.52,0.0025280816
2023-07-19,Ottawa,21.89,29.04,15.67,1.67,2.99,5.83,0.42,0.0016696064000000003
2023-07-19,Edmonton,18.51,24.59,13.77,2.62,4.71,6.74,3.13,0.00091091
2023-07-19,Quebec City,17.96,23.86,11.82,0.16,6.41,8.91,4.34,0.0031342783999999996
2023-07-19,Winnipeg,15.78,23.09,8.93,0.0,4.7,6.9,2.77,0.003053111600000001
2023-07-19,Hamilton,19.15,28.35,8.35,0.03,3.9,5.75,2.42,0.0032165100000000005
2023-07-19,Halifax,20.21,24.68,16.25,3.52,6.26,9.52,4.03,0.0004590476
2023-07-20,Toronto,22.01,29.67,14.02,0.05,5.13,9.15,2.06,0.0013455596
2023-07-20,Vancouver,23.02,30.79,14.61,0.59,2.18,4.73,0.04,0.0023576256000000005
2023-07-20,Montreal,20.78,28.07,11.28,5.08,8.15,12.86,1.36,0.0014145515999999998
2023-07-20,Calgary,14.61,21.03,8.26,0.04,4.44,7.09,2.26,0.0020405484
2023-07-20,Ottawa,18.45,26.73,10.16,0.9,4.12,7.85,2.26,0.0028371595999999995
2023-07-20,Edmonton,22.96,29.56,15.2,0.02,6.64,10.0,3.63,0.0022242924
2023-07-20,Quebec City,22.64,28.36,19.33,12.54,5.31,7.56,3.17,0.00042831360000000003
2023-07-20,Winnipeg,23.28,27.03,19.98,10.25,7.64,9.67,5.24,0.0005297996000000001
2023-07-20,Hamilton,25.62,30.66,20.62,3.48,7.74,9.99,4.55,0.0019692684000000003
2023-07-20,Halifax,25.61,31.59,21.32,4.2,4.12,6.23,1.95,0.0022619916
2023-07-21,Toronto,26.35,31.95,20.23,15.98,3.95,6.71,0.39,0.0014295600000000003
2023-07-21,Vancouver,23.26,26.34,18.85,2.25,4.38,7.05,1.89,0.0008713100000000001
2023-07-21,Montreal,21.29,27.08,15.47,0.87,3.61,5.73,1.65,0.0016968204000000005
2023-07-21,Calgary,18.56,23.05,14.15,7.78,4.54,6.26,2.67,0.0015681995999999997
2023-07-21,Ottawa,20.25,27.13,12.33,0.18,3.13,4.78,1.81,0.0017297675999999997
2023-07-21,Edmonton,21.79,28.33,15.22,0.49,2.45,3.65,0.97,0.00257499
2023-07-21,Quebec City,25.8,33.5,17.48,1.19,5.19,8.23,2.02,0.0019050416000000003
2023-07-21,Winnipeg,26.48,33.16,21.65,1.04,4.88,6.2,1.27,0.0019516464000000004
2023-07-21,Hamilton,23.71,30.88,16.27,4.11,3.58,7.33,0.72,0.0005146416
2023-07-21,Halifax,18.29,22.49,15.5,13.98,3.5,6.11,0.82,0.00010845560000000002
2023-07-22,Toronto,20.28,26.38,14.8,0.34,3.46,5.26,2.33,0.000275
2023-07-22,Vancouver,20.23,25.42,15.08,0.06,2.7,4.19,1.8,0.0023899436
2023-07-22,Montreal,19.2,22.2,16.2,1.76,4.14,6.2,1.86,0.0002188076
2023-07-22,Calgary,19.17,21.08,17.34,0.69,4.69,7.24,1.83,0.0008249516
2023-07-22,Ottawa,21.55,25.62,17.25,9.55,3.96,5.88,1.31,0.0009554864000000001
2023-07-22,Edmonton,24.48,30.53,19.33,1.4,3.47,4.88,1.91,0.0018078764
2023-07-22,Quebec City,23.53,29.22,18.57,3.07,6.1,9.79,2.85,0.0010137599999999998
2023-07-22,Winnipeg,20.57,25.04,17.0,0.08,2.77,3.56,2.06,0.0007947500000000001
2023-07-22,Hamilton,18.25,21.76,16.12,3.91,5.27,8.57,1.18,0.0002307404
2023-07-22,Halifax,22.88,30.49,16.69,0.53,4.51,5.81,2.97,0.0015006464
2023-07-23,Toronto,24.04,30.8,17.4,0.9,3.15,4.37,2.04,0.0013455596
2023-07-23,Vancouver,23.78,30.15,17.83,1.69,4.23,6.64,2.39,0.0008752304
2023-07-23,Montreal,19.55,26.73,13.69,0.1,4.71,6.41,3.13,0.0025081100000000005
2023-07-23,Calgary,20.23,27.46,13.45,0.03,3.12,4.15,2.42,0.0013406975999999996
2023-07-23,Ottawa,21.65,28.11,15.06,0.12,1.59,2.75,0.47,0.00257499
2023-07-23,Edmonton,21.17,25.28,15.21,10.91,5.85,8.77,2.26,0.00027720439999999994
2023-07-23,Quebec City,24.06,31.54,17.15,0.21,4.24,6.81,2.2,0.0020226096000000005
2023-07-23,Winnipeg,24.3,31.94,17.07,0.12,3.66,5.55,2.71,0.0018475776000000004
2023-07-23,Hamilton,22.61,30.48,17.21,3.01,4.23,7.9,2.09,0.0005482795999999999
2023-07-23,Halifax,21.47,26.85,16.0,0.22,2.64,3.57,1.96,0.0020585664
2023-07-24,Toronto,21.96,28.53,16.82,9.23,4.55,7.66,2.48,0.00066924
2023-07-24,Vancouver,17.61,23.0,11.19,1.1,5.12,6.73,2.42,0.0022936496000000002
2023-07-24,Montreal,18.09,25.86,9.24,0.56,2.85,5.63,1.16,0.0013996224000000002
2023-07-24,Calgary,18.74,24.58,14.04,4.71,3.97,6.0,2.45,0.0006220544000000002
2023-07-24,Ottawa,19.38,26.61,11.84,0.15,3.13,3.98,2.58,0.0022683055999999997
2023-07-24,Edmonton,21.16,28.64,12.8,0.03,2.65,4.08,1.79,0.0019928876000000002
2023-07-24,Quebec City,22.26,29.64,15.44,0.0,2.07,3.27,0.34,0.0022683055999999997
2023-07-24,Winnipeg,22.8,29.96,16.39,3.6,1.81,2.93,0.07,0.0021436976
2023-07-24,Hamilton,23.42,30.23,15.5,0.04,4.57,7.21,2.62,0.0016750316000000002
2023-07-24,Halifax,23.62,28.31,18.87,2.64,2.82,4.04,0.69,0.0008713100000000001
2023-07-25,Toronto,24.9,30.25,18.23,0.13,2.83,3.98,1.32,0.0006387084
2023-07-25,Vancouver,26.97,33.57,21.75,0.16,3.68,6.16,2.11,0.00169136
2023-07-25,Montreal,25.31,28.5,21.85,2.39,5.07,8.05,2.24,0.0004421516
2023-07-25,Calgary,25.75,32.97,21.29,3.65,5.5,8.06,2.47,0.0013700016000000002
2023-07-25,Ottawa,25.55,31.52,21.55,0.89,5.28,6.96,2.58,0.0009269963999999998
2023-07-25,Edmonton,25.05,30.18,19.78,2.22,4.23,5.39,2.8,0.0008097804000000001
2023-07-25,Quebec City,20.57,27.17,13.91,0.1,4.01,5.53,2.21,0.0022180399999999997
2023-07-25,Winnipeg,18.74,25.81,12.01,0.01,2.82,3.8,2.21,0.0020285804
2023-07-25,Hamilton,20.67,27.11,15.43,0.41,3.69,5.16,1.65,0.0009473024
2023-07-25,Halifax,24.15,31.02,18.72,2.34,1.9,3.54,1.04,0.0005607755999999999
2023-07-26,Toronto,23.81,29.1,20.11,0.24,2.25,4.3,0.56,0.0004310636
2023-07-26,Vancouver,25.5,32.88,18.98,0.06,2.89,3.96,1.74,0.0015629504000000002
2023-07-26,Montreal,24.51,32.21,16.46,0.36,2.02,2.76,0.8,0.0014955116000000004
2023-07-26,Calgary,25.4,30.33,21.15,4.48,2.01,3.74,0.71,0.0009554864000000001
2023-07-26,Ottawa,26.11,32.63,20.12,0.17,2.02,4.26,0.91,0.0011715264000000001
2023-07-26,Edmonton,26.04,33.58,19.86,0.31,4.06,5.93,2.34,0.0015057899999999997
2023-07-26,Quebec City,26.37,35.1,17.94,0.0,3.0,4.82,0.97,0.0017463600000000002
2023-07-26,Winnipeg,26.05,32.68,21.47,0.16,3.84,6.1,1.12,0.0005146416
2023-07-26,Hamilton,27.28,33.98,22.24,1.16,2.57,4.86,0.84,0.0011176704000000002
2023-07-26,Halifax,23.98,28.85,20.64,0.31,4.38,5.92,2.4,0.0010392624000000001
2023-07-27,Toronto,25.04,30.99,19.38,8.26,2.8,4.73,1.27,0.0012453056
2023-07-27,Vancouver,25.49,31.15,22.01,7.46,4.4,6.42,2.01,0.0011176704000000002
2023-07-27,Montreal,24.19,30.19,18.47,1.04,4.6,6.42,2.43,0.0013749164
2023-07-27,Calgary,21.36,27.64,15.58,0.04,3.67,5.48,2.34,0.0013553100000000002
2023-07-27,Ottawa,19.73,25.88,14.51,0.42,4.74,6.63,2.71,0.0012359600000000001
2023-07-27,Edmonton,16.65,23.71,10.91,0.01,4.59,7.47,2.4,0.0018418796000000002
2023-07-27,Quebec City,16.62,23.57,10.16,0.01,2.31,2.76,1.74,0.0013021184000000002
2023-07-27,Winnipeg,19.78,27.12,13.27,2.79,2.67,5.25,0.62,0.0010650816
2023-07-27,Hamilton,20.92,26.7,17.3,1.73,5.16,6.93,3.38,0.0011399564
2023-07-27,Halifax,18.06,24.04,13.64,2.53,5.04,7.52,2.21,0.0012081344000000002
2023-07-28,Toronto,20.77,28.4,11.92,20.91,5.64,8.36,1.92,0.0014145515999999998
2023-07-28,Vancouver,20.0,26.01,14.92,7.64,5.64,8.17,3.11,0.0012266496
2023-07-28,Montreal,16.62,22.51,12.17,1.19,4.1,6.34,2.75,0.0007910144
2023-07-28,Calgary,16.49,23.73,10.44,0.45,3.56,5.11,2.39,0.00121275
2023-07-28,Ottawa,20.59,26.16,12.37,0.16,7.75,10.96,2.59,0.0010264716000000001
2023-07-28,Edmonton,20.66,26.52,14.95,5.57,4.37,9.23,1.47,0.0001378476
2023-07-28,Quebec City,17.77,23.67,13.02,3.47,2.39,4.61,0.28,0.00072171
2023-07-28,Winnipeg,21.1,27.8,14.14,15.15,5.82,9.43,1.63,0.0005297996000000001
2023-07-28,Hamilton,18.25,23.24,13.27,0.63,3.58,5.64,2.18,0.0006286896
2023-07-28,Halifax,17.16,23.85,11.5,1.36,3.23,4.31,2.41,0.0011989295999999998
2023-07-29,Toronto,20.8,28.29,13.69,1.43,3.39,5.38,2.05,0.0008364224000000002
2023-07-29,Vancouver,19.02,25.74,11.85,0.3,3.85,4.86,2.88,0.00121275
2023-07-29,Montreal,15.95,22.95,10.05,0.18,3.21,3.92,2.49,0.0013601983999999999
2023-07-29,Calgary,19.51,27.73,10.98,2.33,3.46,6.78,2.23,0.0007687855999999999
2023-07-29,Ottawa,21.14,26.07,18.65,8.94,6.44,9.24,3.18,0.0003725964
2023-07-29,Edmonton,19.26,21.95,17.3,42.51,3.77,6.87,0.88,5.03756e-05
2023-07-29,Quebec City,15.33,18.83,12.12,4.96,6.25,8.65,2.29,0.00035990239999999997
2023-07-29,Winnipeg,13.03,17.65,9.02,0.3,5.84,8.63,1.58,0.0004879116000000001
2023-07-29,Hamilton,13.69,19.01,9.21,2.15,4.74,7.16,2.76,0.0003725964
2023-07-29,Halifax,13.7,19.87,7.52,0.52,5.01,7.15,2.75,0.0006220544000000002
2023-07-30,Toronto,17.3,22.84,13.02,2.38,6.04,8.79,2.79,0.0006387084
2023-07-30,Vancouver,13.24,18.81,8.62,0.2,3.71,4.92,2.22,0.0009969344
2023-07-30,Montreal,12.79,20.54,7.04,0.6,3.54,5.41,2.25,0.0010521323999999998
2023-07-30,Calgary,11.55,17.93,6.14,0.51,2.66,3.33,1.92,0.0005267503999999999
2023-07-30,Ottawa,13.56,20.96,6.4,0.0,2.23,5.36,1.1,0.0008634955999999999
2023-07-30,Edmonton,17.93,25.53,11.98,0.04,5.03,6.56,3.07,0.0007396399999999999
2023-07-30,Quebec City,18.49,23.06,15.71,9.28,2.12,3.6,1.54,4.57776e-05
2023-07-30,Winnipeg,15.81,17.93,12.8,5.07,3.93,5.17,2.44,2.6769600000000002e-05
2023-07-30,Hamilton,15.56,21.35,11.33,0.4,2.97,4.44,2.01,9.50796e-05
2023-07-30,Halifax,15.11,20.06,11.21,0.33,3.26,5.15,2.21,0.00023275999999999996
2023-07-31,Toronto,17.08,23.89,11.74,0.03,2.35,2.71,1.73,0.0002071916
2023-07-31,Vancouver,17.31,21.55,14.89,0.49,3.87,5.37,1.81,0.00017249760000000004
2023-07-31,Montreal,17.92,21.13,15.53,7.77,3.78,5.27,2.08,7.66656e-05
2023-07-31,Calgary,18.12,23.04,14.48,2.01,4.11,6.09,2.49,0.0002619584
2023-07-31,Ottawa,19.03,24.59,15.15,0.03,4.01,5.81,2.63,0.0005639216000000001
2023-07-31,Edmonton,18.54,24.4,13.83,0.43,4.26,6.41,2.8,0.00040129760000000005
2023-07-31,Quebec City,17.89,23.08,14.24,0.67,3.47,4.77,1.78,0.0001622016
2023-07-31,Winnipeg,18.15,22.98,12.51,2.08,3.08,4.29,1.61,0.0003279276
2023-07-31,Hamilton,17.98,23.31,13.94,9.88,2.52,6.16,0.49,7.550840000000001e-05
2023-07-31,Halifax,12.39,15.4,8.41,7.19,5.69,9.05,2.9,0.0001241856
2023-08-01,Toronto,9.75,13.79,7.03,1.47,5.82,8.2,3.84,0.00042831360000000003
2023-08-01,Vancouver,7.79,13.17,3.88,0.32,4.77,6.99,2.94,0.0004879116000000001
2023-08-01,Montreal,11.42,19.88,3.82,0.26,4.91,7.39,3.25,0.0006830384000000001
2023-08-01,Calgary,13.39,18.11,10.15,0.46,4.68,6.96,2.82,0.00015059
2023-08-01,Ottawa,14.54,19.01,8.84,5.7,5.59,8.44,2.66,5.227640000000001e-05
2023-08-01,Edmonton,6.05,9.64,2.24,0.2,3.36,6.78,0.84,0.00030203360000000004
2023-08-01,Quebec City,6.43,10.35,3.34,0.51,1.8,2.43,1.09,0.0002513324
2023-08-01,Winnipeg,7.5,12.86,2.45,2.02,2.29,3.81,0.16,0.0003986443999999999
2023-08-01,Hamilton,6.86,8.77,3.66,15.95,7.54,8.93,4.99,1.0564400000000002e-05
2023-08-01,Halifax,5.01,6.23,3.77,2.72,7.29,8.91,5.23,3.7241600000000006e-05
2023-08-02,Toronto,8.8,15.25,5.16,0.19,3.54,4.87,1.93,0.0004762604000000001
2023-08-02,Vancouver,7.78,11.74,3.58,0.45,6.39,9.14,3.29,0.0002188076
2023-08-02,Montreal,9.69,13.04,8.07,6.3,7.36,9.49,5.28,7.66656e-05
2023-08-02,Calgary,8.41,9.35,7.83,2.43,4.63,6.65,1.36,4.225760000000001e-05
2023-08-02,Ottawa,9.63,14.71,6.19,1.06,5.97,9.26,2.33,0.00022077440000000003
2023-08-02,Edmonton,5.03,8.31,2.41,0.46,6.5,9.54,3.36,0.0003523916
2023-08-02,Quebec City,2.83,6.64,-0.12,1.17,5.83,8.03,3.9,0.0002307404
2023-08-02,Winnipeg,2.03,5.75,-0.83,0.7,3.69,4.63,2.02,0.0002513324
2023-08-02,Hamilton,0.84,6.14,-2.63,0.34,2.54,3.44,1.93,0.00014735160000000003
2023-08-02,Halifax,1.45,8.57,-2.94,0.32,3.05,3.83,2.03,0.00033760759999999996
2023-08-03,Toronto,4.14,10.99,-0.35,0.14,3.68,5.09,2.83,0.0003803184
2023-08-03,Vancouver,7.06,15.95,0.93,0.07,4.27,6.88,3.01,0.00039600000000000003
2023-08-03,Montreal,9.32,17.32,3.85,0.16,4.91,8.47,3.19,0.0003803184
2023-08-03,Calgary,8.6,12.06,5.18,0.86,3.31,4.75,1.64,8.624e-05
2023-08-03,Ottawa,5.69,12.6,0.07,0.19,2.73,3.71,1.65,0.00039600000000000003
2023-08-03,Edmonton,8.46,12.55,1.98,2.17,5.69,7.23,3.55,0.00010571
2023-08-03,Quebec City,7.45,11.74,2.44,2.49,6.22,8.77,3.07,0.0002619584
2023-08-03,Winnipeg,2.79,5.44,0.37,1.1,6.15,8.82,2.6,0.00018490999999999996
2023-08-03,Hamilton,1.41,3.53,0.07,4.12,4.13,6.2,0.81,9.310400000000002e-06
2023-08-03,Halifax,1.22,4.29,-0.43,1.37,4.67,6.25,2.52,0.00015386360000000003
2023-08-04,Toronto,0.88,5.28,-2.18,0.42,4.02,5.61,1.65,0.0002052864
2023-08-04,Vancouver,8.64,14.16,-0.04,4.27,6.74,10.33,2.65,1.1897600000000003e-05
2023-08-04,Montreal,4.74,12.86,-0.67,1.4,7.0,9.63,4.97,6.765439999999999e-05
2023-08-04,Calgary,0.36,4.69,-2.45,0.44,5.53,7.62,2.37,0.00019962360000000002
2023-08-04,Ottawa,1.93,4.91,-1.97,0.11,4.1,6.25,2.14,6.875e-05
2023-08-04,Edmonton,3.56,7.85,-0.5,3.31,4.98,10.09,1.06,5.5193600000000006e-05
2023-08-04,Quebec City,-1.28,2.61,-3.21,0.9,7.16,10.35,4.28,0.00013168759999999998
2023-08-04,Winnipeg,-1.91,2.13,-4.39,1.5,3.35,4.22,2.35,0.00025555640000000007
2023-08-04,Hamilton,1.37,6.14,-4.42,0.03,4.81,8.06,2.79,0.00013475
2023-08-04,Halifax,4.46,7.1,1.33,3.04,4.38,6.48,2.36,5.086400000000001e-06
2023-08-05,Toronto,-1.58,0.53,-3.5,0.53,7.48,10.49,4.97,4.4e-05
2023-08-05,Vancouver,-1.76,1.77,-4.24,1.03,3.03,4.98,0.4,7.09676e-05
2023-08-05,Montreal,-1.51,1.31,-4.56,3.86,2.03,4.36,0.34,1.6913599999999997e-05
2023-08-05,Calgary,-2.87,1.81,-6.32,0.4,2.7,3.3,1.93,7.900640000000002e-05
2023-08-05,Ottawa,-0.2,3.05,-3.01,1.96,4.03,8.01,1.58,4.225760000000001e-05
2023-08-05,Edmonton,0.41,3.14,-2.97,0.36,4.27,6.68,2.48,0.00011264000000000003
2023-08-05,Quebec City,3.99,8.06,-2.24,2.05,8.85,11.38,4.17,3.887840000000001e-05
2023-08-05,Winnipeg,-1.47,2.17,-3.3,0.08,2.7,3.84,0.87,7.550840000000001e-05
2023-08-05,Hamilton,-0.32,3.9,-3.54,0.22,5.78,9.87,0.46,9.251e-05
2023-08-05,Halifax,-0.64,2.76,-2.51,11.98,4.58,9.03,0.36,2.40944e-05
2023-08-06,Toronto,2.42,6.13,-2.97,3.03,9.04,13.53,4.76,2.0345600000000004e-05
2023-08-06,Vancouver,-4.84,-3.22,-7.13,0.38,4.63,7.63,2.09,4.759040000000001e-05
2023-08-06,Montreal,-4.91,-2.0,-6.77,0.84,3.15,5.03,0.51,2.6769600000000002e-05
2023-08-06,Calgary,-4.45,-1.07,-8.59,1.19,3.52,6.1,1.3,2.28096e-05
2023-08-06,Ottawa,1.06,3.77,-1.52,0.49,3.38,4.74,1.35,4.94384e-05
2023-08-06,Edmonton,5.44,14.1,0.14,11.96,11.21,17.65,5.31,8.872159999999998e-05
2023-08-06,Quebec City,0.22,5.06,-3.32,0.26,8.18,10.15,6.13,0.00021684960000000004
2023-08-06,Winnipeg,2.29,7.66,-0.76,0.07,7.57,10.14,5.58,0.0002052864
2023-08-06,Hamilton,1.72,4.99,-1.25,0.25,4.35,5.98,2.57,0.0002015024
2023-08-06,Halifax,5.11,8.98,1.01,0.29,6.73,9.24,3.45,6.0236e-06
2023-08-07,Toronto,9.65,14.26,2.3,0.21,12.01,15.96,7.01,2.9585600000000004e-05
2023-08-07,Vancouver,-0.46,3.41,-2.92,0.08,5.98,10.18,1.51,0.00020910560000000005
2023-08-07,Montreal,-2.03,-0.04,-5.21,4.13,5.31,8.03,1.97,7.396400000000001e-06
2023-08-07,Calgary,-4.91,-1.9,-6.24,0.08,3.33,5.4,0.24,0.00016731
2023-08-07,Ottawa,-1.41,1.91,-6.18,0.03,6.77,9.66,2.56,6.765439999999999e-05
2023-08-07,Edmonton,-0.66,1.69,-4.59,0.17,4.15,8.39,1.22,7.436000000000001e-05
2023-08-07,Quebec City,-3.26,1.22,-6.24,1.29,8.3,10.95,4.66,8.747640000000002e-05
2023-08-07,Winnipeg,-4.69,-1.29,-8.88,2.65,3.73,4.73,2.34,6.985440000000001e-05
