ALLSKY_SFC_SW_DWN,City
7.16,Hamilton
3.03,Hamilton
6.14,Hamilton
5.78,Hamilton
6.79,Hamilton
7.41,Hamilton
2.2,Hamilton
7.84,Hamilton
7.34,Hamilton
3.56,Hamilton
6.97,Hamilton
5.24,Hamilton
3.87,Hamilton
6.06,Hamilton
7.17,Hamilton
7.2,Hamilton
6.88,Hamilton
5.8,Hamilton
6.47,Hamilton
6.34,Hamilton
6.62,Hamilton
7.12,Hamilton
6.27,Hamilton
3.74,Hamilton
4.79,Hamilton
3.81,Hamilton
6.99,Hamilton
6.91,Hamilton
6.75,Hamilton
6.72,Hamilton
5.84,Hamilton
6.54,Hamilton
5.06,Hamilton
7.0,Hamilton
7.04,Hamilton
7.01,Hamilton
5.96,Hamilton
2.78,Hamilton
4.47,Hamilton
5.63,Hamilton
6.68,Hamilton
6.51,Hamilton
5.64,Hamilton
5.94,Hamilton
6.09,Hamilton
5.79,Hamilton
6.13,Hamilton
3.66,Hamilton
3.61,Hamilton
4.28,Hamilton
4.09,Hamilton
5.62,Hamilton
6.27,Hamilton
5.16,Hamilton
3.51,Hamilton
5.63,Hamilton
5.92,Hamilton
2.98,Hamilton
5.65,Hamilton
2.5,Hamilton
2.07,Hamilton
2.29,Hamilton
2.85,Hamilton
4.84,Hamilton
4.7,Hamilton
3.55,Hamilton
5.47,Hamilton
4.16,Hamilton
3.89,Hamilton
4.2,Hamilton
5.36,Hamilton
5.41,Hamilton
5.37,Hamilton
5.43,Hamilton
4.49,Hamilton
5.11,Hamilton
3.31,Hamilton
4.31,Hamilton
4.13,Hamilton
4.17,Hamilton
3.93,Hamilton
3.05,Hamilton
2.69,Hamilton
3.57,Hamilton
2.63,Hamilton
2.7,Hamilton
1.22,Hamilton
3.62,Hamilton
3.25,Hamilton
3.25,Hamilton
3.23,Hamilton
3.8,Hamilton
1.52,Hamilton
3.66,Hamilton
2.23,Hamilton
4.17,Hamilton
3.3,Hamilton
0.52,Hamilton
3.83,Hamilton
3.67,Hamilton
0.99,Hamilton
0.95,Hamilton
2.52,Hamilton
1.63,Hamilton
1.03,Hamilton
3.16,Hamilton
2.3,Hamilton
1.8,Hamilton
0.89,Hamilton
0.92,Hamilton
3.25,Hamilton
1.1,Hamilton
1.15,Hamilton
2.78,Hamilton
1.3,Hamilton
1.98,Hamilton
1.29,Hamilton
3.14,Hamilton
1.9,Hamilton
2.63,Hamilton
2.69,Hamilton
3.0,Hamilton
2.74,Hamilton
2.53,Hamilton
2.43,Hamilton
2.97,Hamilton
1.39,Hamilton
2.78,Hamilton
0.44,Hamilton
0.73,Hamilton
1.91,Hamilton
1.52,Hamilton
1.38,Hamilton
2.17,Hamilton
1.01,Hamilton
0.29,Hamilton
1.0,Hamilton
1.08,Hamilton
0.72,Hamilton
0.64,Hamilton
0.65,Hamilton
2.3,Hamilton
2.16,Hamilton
0.33,Hamilton
0.89,Hamilton
2.33,Hamilton
1.68,Hamilton
0.6,Hamilton
1.16,Hamilton
2.11,Hamilton
2.25,Hamilton
2.25,Hamilton
0.76,Hamilton
1.35,Hamilton
1.8,Hamilton
0.6,Hamilton
1.18,Hamilton
0.7,Hamilton
1.76,Hamilton
0.84,Hamilton
1.22,Hamilton
2.08,Hamilton
0.8,Hamilton
0.77,Hamilton
0.79,Hamilton
1.19,Hamilton
1.09,Hamilton
0.2,Hamilton
0.87,Hamilton
0.94,Hamilton
0.92,Hamilton
0.5,Hamilton
1.76,Hamilton
0.45,Hamilton
1.14,Hamilton
0.81,Hamilton
0.95,Hamilton
0.44,Hamilton
0.62,Hamilton
0.64,Hamilton
1.06,Hamilton
1.45,Hamilton
1.47,Hamilton
2.0,Hamilton
1.03,Hamilton
0.92,Hamilton
0.64,Hamilton
0.8,Hamilton
1.02,Hamilton
1.03,Hamilton
1.88,Hamilton
1.09,Hamilton
1.53,Hamilton
1.54,Hamilton
1.59,Hamilton
1.24,Hamilton
1.46,Hamilton
2.56,Hamilton
1.51,Hamilton
2.32,Hamilton
0.58,Hamilton
1.96,Hamilton
2.05,Hamilton
1.35,Hamilton
2.37,Hamilton
1.42,Hamilton
1.35,Hamilton
1.65,Hamilton
2.9,Hamilton
2.96,Hamilton
1.03,Hamilton
1.76,Hamilton
2.31,Hamilton
3.45,Hamilton
2.37,Hamilton
3.19,Hamilton
3.03,Hamilton
2.42,Hamilton
1.54,Hamilton
3.08,Hamilton
1.92,Hamilton
1.25,Hamilton
2.92,Hamilton
1.45,Hamilton
1.69,Hamilton
2.48,Hamilton
3.48,Hamilton
1.03,Hamilton
1.43,Hamilton
2.54,Hamilton
4.38,Hamilton
4.2,Hamilton
2.74,Hamilton
1.49,Hamilton
2.22,Hamilton
3.45,Hamilton
4.08,Hamilton
4.42,Hamilton
4.11,Hamilton
3.09,Hamilton
4.18,Hamilton
3.31,Hamilton
4.59,Hamilton
3.94,Hamilton
2.74,Hamilton
4.91,Hamilton
5.41,Hamilton
5.08,Hamilton
5.47,Hamilton
2.4,Hamilton
4.32,Hamilton
2.05,Hamilton
5.66,Hamilton
5.49,Hamilton
5.72,Hamilton
5.62,Hamilton
4.25,Hamilton
4.04,Hamilton
5.08,Hamilton
2.06,Hamilton
2.64,Hamilton
1.38,Hamilton
5.15,Hamilton
5.52,Hamilton
2.87,Hamilton
4.73,Hamilton
6.26,Hamilton
3.39,Hamilton
6.39,Hamilton
4.1,Hamilton
4.91,Hamilton
6.12,Hamilton
6.26,Hamilton
3.61,Hamilton
5.08,Hamilton
2.32,Hamilton
1.83,Hamilton
4.15,Hamilton
6.15,Hamilton
2.74,Hamilton
2.84,Hamilton
3.37,Hamilton
4.55,Hamilton
5.19,Hamilton
3.36,Hamilton
4.23,Hamilton
4.24,Hamilton
6.82,Hamilton
5.95,Hamilton
5.21,Hamilton
6.7,Hamilton
5.24,Hamilton
3.45,Hamilton
1.23,Hamilton
4.15,Hamilton
6.91,Hamilton
3.76,Hamilton
2.78,Hamilton
2.13,Hamilton
3.32,Hamilton
7.1,Hamilton
4.03,Hamilton
5.8,Hamilton
4.08,Hamilton
5.66,Hamilton
5.06,Hamilton
8.06,Hamilton
7.46,Hamilton
7.65,Hamilton
6.12,Hamilton
6.42,Hamilton
7.49,Hamilton
7.28,Hamilton
6.16,Hamilton
5.6,Hamilton
6.02,Hamilton
3.93,Hamilton
5.35,Hamilton
7.66,Hamilton
5.62,Hamilton
3.2,Hamilton
7.68,Hamilton
1.46,Hamilton
6.73,Hamilton
8.34,Hamilton
7.83,Hamilton
7.02,Hamilton
5.97,Hamilton
4.18,Hamilton
5.46,Hamilton
7.01,Hamilton
7.67,Hamilton
6.13,Hamilton
3.7,Hamilton
7.4,Hamilton
8.01,Hamilton
7.32,Hamilton
7.58,Hamilton
6.16,Hamilton
4.55,Hamilton
8.44,Hamilton
8.33,Hamilton
8.55,Hamilton
3.23,Hamilton
5.53,Hamilton
7.32,Hamilton
5.67,Hamilton
6.81,Hamilton
8.03,Hamilton
7.11,Hamilton
3.12,Hamilton
3.47,Hamilton
6.69,Hamilton
7.17,Hamilton
5.7,Hamilton
4.45,Hamilton
6.21,Hamilton
5.97,Hamilton
6.27,Hamilton
7.65,Hamilton
6.58,Hamilton
6.66,Hamilton
3.42,Hamilton
1.57,Hamilton
2.5,Hamilton
7.37,Hamilton
2.23,Hamilton
4.33,Hamilton
4.66,Hamilton
6.41,Hamilton
4.8,Hamilton
4.25,Hamilton
2.29,Hamilton
5.84,Hamilton
5.53,Hamilton
4.46,Hamilton
7.55,Hamilton
5.52,Hamilton
7.65,Hamilton
2.51,Hamilton
6.78,Hamilton
6.48,Hamilton
3.53,Hamilton
6.84,Hamilton
3.9,Hamilton
7.22,Hamilton
5.64,Hamilton
3.76,Hamilton
7.18,Hamilton
6.73,Hamilton
7.18,Hamilton
6.98,Hamilton
6.17,Hamilton
4.45,Hamilton
3.81,Hamilton
6.2,Hamilton
3.17,Hamilton
5.58,Hamilton
4.59,Hamilton
4.29,Hamilton
7.1,Hamilton
6.79,Hamilton
4.64,Hamilton
3.57,Hamilton
3.13,Hamilton
5.96,Hamilton
5.83,Hamilton
4.66,Hamilton
5.16,Hamilton
5.85,Hamilton
6.3,Hamilton
3.42,Hamilton
5.04,Hamilton
4.86,Hamilton
5.32,Hamilton
5.04,Hamilton
5.59,Hamilton
5.55,Hamilton
5.3,Hamilton
6.47,Hamilton
5.44,Hamilton
4.92,Hamilton
5.09,Hamilton
5.24,Hamilton
5.67,Hamilton
5.28,Hamilton
4.24,Hamilton
5.25,Hamilton
4.83,Hamilton
1.77,Hamilton
4.05,Hamilton
3.47,Hamilton
3.78,Hamilton
5.22,Hamilton
4.36,Hamilton
5.25,Hamilton
5.56,Hamilton
4.18,Hamilton
2.91,Hamilton
1.07,Hamilton
2.86,Hamilton
3.33,Hamilton
2.91,Hamilton
3.76,Hamilton
3.81,Hamilton
4.76,Hamilton
4.89,Hamilton
3.46,Hamilton
4.43,Hamilton
4.1,Hamilton
1.02,Hamilton
0.78,Hamilton
1.47,Hamilton
2.3,Hamilton
2.17,Hamilton
1.98,Hamilton
1.32,Hamilton
2.44,Hamilton
3.58,Hamilton
3.02,Hamilton
1.92,Hamilton
2.73,Hamilton
1.31,Hamilton
1.68,Hamilton
3.12,Hamilton
3.33,Hamilton
3.94,Hamilton
1.85,Hamilton
1.09,Hamilton
2.62,Hamilton
2.39,Hamilton
3.01,Hamilton
0.49,Hamilton
0.92,Hamilton
3.29,Hamilton
2.23,Hamilton
1.32,Hamilton
0.98,Hamilton
2.24,Hamilton
2.83,Hamilton
2.29,Hamilton
2.39,Hamilton
1.83,Hamilton
2.77,Hamilton
2.94,Hamilton
3.0,Hamilton
2.94,Hamilton
1.4,Hamilton
3.0,Hamilton
1.55,Hamilton
2.44,Hamilton
2.05,Hamilton
0.46,Hamilton
1.87,Hamilton
2.16,Hamilton
0.52,Hamilton
1.24,Hamilton
2.13,Hamilton
1.25,Hamilton
1.12,Hamilton
1.73,Hamilton
2.41,Hamilton
1.75,Hamilton
0.34,Hamilton
1.0,Hamilton
1.27,Hamilton
0.62,Hamilton
1.34,Hamilton
0.98,Hamilton
1.6,Hamilton
0.94,Hamilton
1.31,Hamilton
1.45,Hamilton
0.74,Hamilton
0.68,Hamilton
1.04,Hamilton
0.78,Hamilton
0.72,Hamilton
1.06,Hamilton
1.42,Hamilton
2.22,Hamilton
2.16,Hamilton
2.14,Hamilton
0.37,Hamilton
0.82,Hamilton
2.18,Hamilton
0.41,Hamilton
1.95,Hamilton
1.24,Hamilton
1.3,Hamilton
1.41,Hamilton
1.26,Hamilton
0.82,Hamilton
0.54,Hamilton
0.99,Hamilton
0.46,Hamilton
1.11,Hamilton
0.81,Hamilton
0.89,Hamilton
1.02,Hamilton
0.5,Hamilton
1.0,Hamilton
1.96,Hamilton
1.72,Hamilton
0.67,Hamilton
1.54,Hamilton
1.92,Hamilton
1.56,Hamilton
0.7,Hamilton
1.68,Hamilton
1.22,Hamilton
0.4,Hamilton
0.76,Hamilton
1.92,Hamilton
1.93,Hamilton
2.34,Hamilton
0.54,Hamilton
2.09,Hamilton
1.2,Hamilton
2.13,Hamilton
1.92,Hamilton
1.46,Hamilton
1.64,Hamilton
1.21,Hamilton
2.16,Hamilton
1.85,Hamilton
1.22,Hamilton
2.26,Hamilton
2.61,Hamilton
1.94,Hamilton
2.03,Hamilton
2.38,Hamilton
0.89,Hamilton
1.15,Hamilton
2.07,Hamilton
3.36,Hamilton
2.85,Hamilton
2.66,Hamilton
2.3,Hamilton
2.64,Hamilton
1.86,Hamilton
1.79,Hamilton
2.62,Hamilton
2.98,Hamilton
3.66,Hamilton
3.1,Hamilton
3.0,Hamilton
1.12,Hamilton
3.02,Hamilton
2.8,Hamilton
3.53,Hamilton
3.07,Hamilton
1.46,Hamilton
3.51,Hamilton
3.63,Hamilton
3.09,Hamilton
2.66,Hamilton
3.09,Hamilton
3.68,Hamilton
2.54,Hamilton
3.61,Hamilton
4.05,Hamilton
3.7,Hamilton
3.17,Hamilton
4.23,Hamilton
1.36,Hamilton
4.07,Hamilton
3.15,Hamilton
4.19,Hamilton
1.51,Hamilton
3.17,Hamilton
2.63,Hamilton
2.95,Hamilton
2.16,Hamilton
2.64,Hamilton
4.81,Hamilton
3.6,Hamilton
1.8,Hamilton
4.25,Hamilton
4.79,Hamilton
4.18,Hamilton
1.11,Hamilton
2.6,Hamilton
2.08,Hamilton
2.61,Hamilton
3.5,Hamilton
4.33,Hamilton
6.2,Hamilton
1.56,Hamilton
4.19,Hamilton
2.81,Hamilton
5.4,Hamilton
2.72,Hamilton
4.24,Hamilton
5.12,Hamilton
3.46,Hamilton
4.07,Hamilton
4.15,Hamilton
3.02,Hamilton
4.36,Hamilton
3.67,Hamilton
6.38,Hamilton
3.21,Hamilton
5.45,Hamilton
4.31,Hamilton
4.63,Hamilton
6.45,Hamilton
3.44,Hamilton
2.95,Hamilton
6.89,Hamilton
2.68,Hamilton
7.02,Hamilton
3.53,Hamilton
6.38,Hamilton
2.77,Hamilton
2.72,Hamilton
3.96,Hamilton
7.69,Hamilton
7.81,Hamilton
7.0,Hamilton
2.11,Hamilton
1.72,Hamilton
2.58,Hamilton
4.29,Hamilton
6.35,Hamilton
4.54,Hamilton
8.02,Hamilton
8.08,Hamilton
7.89,Hamilton
6.83,Hamilton
7.26,Hamilton
7.51,Hamilton
7.46,Hamilton
7.19,Hamilton
7.17,Hamilton
2.81,Hamilton
6.04,Hamilton
4.16,Hamilton
4.9,Hamilton
5.12,Hamilton
4.32,Hamilton
2.39,Hamilton
6.43,Hamilton
7.5,Hamilton
5.09,Hamilton
4.88,Hamilton
3.81,Hamilton
6.26,Hamilton
7.42,Hamilton
7.42,Hamilton
6.88,Hamilton
3.42,Hamilton
5.18,Hamilton
7.07,Hamilton
8.65,Hamilton
6.51,Hamilton
3.38,Hamilton
2.85,Hamilton
6.56,Hamilton
4.87,Hamilton
7.74,Hamilton
5.88,Hamilton
4.02,Hamilton
7.41,Hamilton
8.17,Hamilton
5.0,Hamilton
6.11,Hamilton
7.87,Hamilton
8.88,Hamilton
7.65,Hamilton
5.21,Hamilton
7.91,Hamilton
7.45,Hamilton
8.35,Hamilton
8.21,Hamilton
7.91,Hamilton
4.26,Hamilton
6.43,Hamilton
8.57,Hamilton
4.72,Hamilton
6.91,Hamilton
3.77,Hamilton
7.51,Hamilton
8.33,Hamilton
5.57,Hamilton
2.47,Hamilton
4.96,Hamilton
7.53,Hamilton
4.94,Hamilton
8.45,Hamilton
7.88,Hamilton
6.6,Hamilton
6.34,Hamilton
4.42,Hamilton
7.73,Hamilton
7.59,Hamilton
7.69,Hamilton
5.41,Hamilton
3.85,Hamilton
6.87,Hamilton
5.64,Hamilton
6.68,Hamilton
7.04,Hamilton
5.94,Hamilton
3.21,Hamilton
6.65,Hamilton
5.88,Hamilton
4.67,Hamilton
5.53,Hamilton
6.71,Hamilton
6.72,Hamilton
6.28,Hamilton
5.26,Hamilton
6.17,Hamilton
4.84,Hamilton
2.93,Hamilton
5.94,Hamilton
6.8,Hamilton
5.67,Hamilton
3.33,Hamilton
3.77,Hamilton
7.28,Hamilton
7.02,Hamilton
7.47,Hamilton
7.04,Hamilton
5.6,Hamilton
5.92,Hamilton
4.94,Hamilton
5.2,Hamilton
5.88,Hamilton
5.48,Hamilton
5.89,Hamilton
3.63,Hamilton
3.66,Hamilton
5.81,Hamilton
5.95,Hamilton
4.19,Hamilton
4.09,Hamilton
6.4,Hamilton
6.29,Hamilton
4.63,Hamilton
2.18,Hamilton
5.62,Hamilton
6.52,Hamilton
6.04,Hamilton
5.64,Hamilton
1.76,Hamilton
2.0,Hamilton
5.32,Hamilton
3.9,Hamilton
5.97,Hamilton
5.72,Hamilton
4.79,Hamilton
2.58,Hamilton
2.49,Hamilton
3.11,Hamilton
5.03,Hamilton
5.65,Hamilton
3.68,Hamilton
4.32,Hamilton
2.86,Hamilton
3.46,Hamilton
4.67,Hamilton
2.78,Hamilton
3.46,Hamilton
5.45,Hamilton
3.82,Hamilton
2.22,Hamilton
2.92,Hamilton
2.23,Hamilton
2.31,Hamilton
4.92,Hamilton
4.64,Hamilton
3.37,Hamilton
4.94,Hamilton
4.84,Hamilton
4.21,Hamilton
4.6,Hamilton
2.7,Hamilton
2.38,Hamilton
2.74,Hamilton
2.73,Hamilton
4.02,Hamilton
4.13,Hamilton
1.73,Hamilton
1.48,Hamilton
3.11,Hamilton
2.96,Hamilton
2.88,Hamilton
1.54,Hamilton
1.92,Hamilton
1.93,Hamilton
1.35,Hamilton
3.7,Hamilton
3.71,Hamilton
3.66,Hamilton
3.63,Hamilton
2.33,Hamilton
0.67,Hamilton
3.31,Hamilton
2.87,Hamilton
3.44,Hamilton
2.74,Hamilton
1.0,Hamilton
2.5,Hamilton
2.78,Hamilton
2.24,Hamilton
2.41,Hamilton
2.06,Hamilton
2.42,Hamilton
3.17,Hamilton
3.16,Hamilton
3.0,Hamilton
2.72,Hamilton
0.57,Hamilton
1.36,Hamilton
1.39,Hamilton
1.85,Hamilton
0.76,Hamilton
0.85,Hamilton
1.55,Hamilton
1.67,Hamilton
1.42,Hamilton
1.7,Hamilton
2.2,Hamilton
1.66,Hamilton
2.3,Hamilton
1.67,Hamilton
1.36,Hamilton
2.45,Hamilton
0.58,Hamilton
0.89,Hamilton
0.8,Hamilton
0.27,Hamilton
1.42,Hamilton
1.36,Hamilton
1.04,Hamilton
2.1,Hamilton
1.47,Hamilton
0.7,Hamilton
0.54,Hamilton
1.56,Hamilton
0.84,Hamilton
1.27,Hamilton
0.57,Hamilton
0.57,Hamilton
1.98,Hamilton
1.29,Hamilton
0.67,Hamilton
1.0,Hamilton
1.3,Hamilton
1.22,Hamilton
1.45,Hamilton
0.97,Hamilton
1.99,Hamilton
0.98,Hamilton
0.53,Hamilton
1.17,Hamilton
1.64,Hamilton
1.01,Hamilton
1.34,Hamilton
1.14,Hamilton
1.27,Hamilton
0.75,Hamilton
0.61,Hamilton
0.74,Hamilton
1.34,Hamilton
0.59,Hamilton
0.57,Hamilton
1.0,Hamilton
0.84,Hamilton
1.35,Hamilton
0.72,Hamilton
1.53,Hamilton
0.74,Hamilton
0.94,Hamilton
0.67,Hamilton
0.7,Hamilton
2.32,Hamilton
2.37,Hamilton
2.3,Hamilton
0.65,Hamilton
0.92,Hamilton
0.34,Hamilton
1.18,Hamilton
0.78,Hamilton
0.47,Hamilton
1.38,Hamilton
1.46,Hamilton
0.58,Hamilton
1.51,Hamilton
1.42,Hamilton
1.56,Hamilton
0.86,Hamilton
1.51,Hamilton
2.47,Hamilton
2.08,Hamilton
2.32,Hamilton
2.53,Hamilton
1.2,Hamilton
1.35,Hamilton
2.11,Hamilton
1.18,Hamilton
3.23,Hamilton
0.51,Hamilton
0.96,Hamilton
2.11,Hamilton
3.51,Hamilton
3.4,Hamilton
3.71,Hamilton
1.28,Hamilton
1.24,Hamilton
2.66,Hamilton
2.36,Hamilton
3.13,Hamilton
3.12,Hamilton
2.62,Hamilton
1.05,Hamilton
0.68,Hamilton
3.3,Hamilton
2.24,Hamilton
2.86,Hamilton
2.22,Hamilton
1.44,Hamilton
1.63,Hamilton
2.86,Hamilton
2.48,Hamilton
3.63,Hamilton
2.67,Hamilton
2.22,Hamilton
5.12,Hamilton
4.9,Hamilton
4.86,Hamilton
1.32,Hamilton
3.01,Hamilton
2.01,Hamilton
2.77,Hamilton
3.72,Hamilton
5.61,Hamilton
3.75,Hamilton
1.98,Hamilton
3.66,Hamilton
4.13,Hamilton
5.44,Hamilton
4.0,Hamilton
2.2,Hamilton
1.71,Hamilton
4.75,Hamilton
0.98,Hamilton
5.93,Hamilton
1.01,Hamilton
4.52,Hamilton
3.56,Hamilton
6.33,Hamilton
0.87,Hamilton
3.3,Hamilton
6.47,Hamilton
3.54,Hamilton
2.89,Hamilton
1.31,Hamilton
3.8,Hamilton
6.71,Hamilton
5.97,Hamilton
6.51,Hamilton
6.16,Hamilton
4.41,Hamilton
6.35,Hamilton
6.5,Hamilton
6.68,Hamilton
5.61,Hamilton
6.21,Hamilton
2.29,Hamilton
3.31,Hamilton
5.59,Hamilton
5.43,Hamilton
5.14,Hamilton
1.42,Hamilton
3.42,Hamilton
3.94,Hamilton
4.49,Hamilton
4.84,Hamilton
7.38,Hamilton
2.77,Hamilton
1.83,Hamilton
1.09,Hamilton
4.14,Hamilton
3.11,Hamilton
3.46,Hamilton
3.86,Hamilton
5.65,Hamilton
7.23,Hamilton
2.13,Hamilton
6.85,Hamilton
6.55,Hamilton
6.62,Hamilton
6.59,Hamilton
6.24,Hamilton
6.47,Hamilton
7.01,Hamilton
8.04,Hamilton
5.46,Hamilton
8.36,Hamilton
7.71,Hamilton
5.05,Hamilton
2.85,Hamilton
7.06,Hamilton
6.82,Hamilton
6.59,Hamilton
5.43,Hamilton
8.45,Hamilton
8.55,Hamilton
7.98,Hamilton
8.12,Hamilton
7.86,Hamilton
7.95,Hamilton
7.73,Hamilton
7.55,Hamilton
6.97,Hamilton
7.87,Hamilton
8.14,Hamilton
5.49,Hamilton
7.1,Hamilton
7.58,Hamilton
3.2,Hamilton
3.79,Hamilton
6.29,Hamilton
2.66,Hamilton
1.89,Hamilton
5.18,Hamilton
5.19,Hamilton
3.06,Hamilton
4.76,Hamilton
7.69,Hamilton
7.39,Hamilton
7.45,Hamilton
7.4,Hamilton
7.75,Hamilton
6.56,Hamilton
2.89,Hamilton
4.97,Hamilton
7.14,Hamilton
4.5,Hamilton
3.52,Hamilton
6.58,Hamilton
7.12,Hamilton
5.22,Hamilton
5.59,Hamilton
1.86,Hamilton
5.54,Hamilton
7.12,Hamilton
7.46,Hamilton
5.04,Hamilton
7.9,Hamilton
5.26,Hamilton
5.23,Hamilton
7.68,Hamilton
6.32,Hamilton
6.28,Hamilton
5.16,Hamilton
6.52,Hamilton
2.87,Hamilton
5.31,Hamilton
5.51,Hamilton
5.94,Hamilton
6.55,Hamilton
6.33,Hamilton
6.62,Hamilton
7.37,Hamilton
5.9,Hamilton
5.46,Hamilton
5.36,Hamilton
6.09,Hamilton
4.95,Hamilton
6.04,Hamilton
2.68,Hamilton
6.17,Hamilton
6.0,Hamilton
6.39,Hamilton
4.77,Hamilton
6.38,Hamilton
6.07,Hamilton
5.85,Hamilton
5.23,Hamilton
3.39,Hamilton
4.52,Hamilton
6.45,Hamilton
4.7,Hamilton
6.73,Hamilton
4.75,Hamilton
5.85,Hamilton
5.27,Hamilton
2.44,Hamilton
6.62,Hamilton
4.55,Hamilton
3.57,Hamilton
6.84,Hamilton
4.69,Hamilton
4.77,Hamilton
6.49,Hamilton
1.98,Hamilton
2.19,Hamilton
2.81,Hamilton
4.01,Hamilton
6.26,Hamilton
6.45,Hamilton
6.29,Hamilton
3.23,Hamilton
6.29,Hamilton
6.38,Hamilton
3.86,Hamilton
5.33,Hamilton
6.07,Hamilton
5.61,Hamilton
5.55,Hamilton
4.19,Hamilton
3.25,Hamilton
2.4,Hamilton
3.21,Hamilton
4.49,Hamilton
2.56,Hamilton
3.09,Hamilton
5.29,Hamilton
5.83,Hamilton
5.27,Hamilton
3.79,Hamilton
4.08,Hamilton
5.49,Hamilton
5.52,Hamilton
4.66,Hamilton
5.24,Hamilton
4.1,Hamilton
3.39,Hamilton
4.53,Hamilton
4.33,Hamilton
4.54,Hamilton
3.25,Hamilton
4.59,Hamilton
4.52,Hamilton
4.09,Hamilton
4.49,Hamilton
4.49,Hamilton
4.25,Hamilton
2.4,Hamilton
3.67,Hamilton
2.77,Hamilton
1.75,Hamilton
2.71,Hamilton
2.56,Hamilton
2.96,Hamilton
3.82,Hamilton
3.22,Hamilton
2.12,Hamilton
1.58,Hamilton
1.6,Hamilton
3.42,Hamilton
2.3,Hamilton
2.34,Hamilton
1.15,Hamilton
1.52,Hamilton
3.51,Hamilton
3.55,Hamilton
2.71,Hamilton
1.32,Hamilton
0.91,Hamilton
1.89,Hamilton
3.09,Hamilton
1.14,Hamilton
1.26,Hamilton
2.07,Hamilton
2.59,Hamilton
1.92,Hamilton
2.8,Hamilton
1.62,Hamilton
2.67,Hamilton
0.89,Hamilton
1.35,Hamilton
0.57,Hamilton
1.23,Hamilton
2.26,Hamilton
1.32,Hamilton
2.71,Hamilton
2.69,Hamilton
2.33,Hamilton
2.07,Hamilton
2.37,Hamilton
0.39,Hamilton
2.52,Hamilton
2.04,Hamilton
2.4,Hamilton
0.37,Hamilton
0.68,Hamilton
1.07,Hamilton
1.66,Hamilton
1.88,Hamilton
1.59,Hamilton
1.37,Hamilton
1.63,Hamilton
0.88,Hamilton
2.13,Hamilton
0.4,Hamilton
0.57,Hamilton
0.42,Hamilton
1.35,Hamilton
0.63,Hamilton
1.82,Hamilton
1.07,Hamilton
1.42,Hamilton
0.83,Hamilton
0.89,Hamilton
1.48,Hamilton
1.05,Hamilton
1.79,Hamilton
1.43,Hamilton
2.17,Hamilton
0.88,Hamilton
0.56,Hamilton
0.6,Hamilton
1.63,Hamilton
1.19,Hamilton
1.61,Hamilton
0.95,Hamilton
0.42,Hamilton
0.73,Hamilton
0.99,Hamilton
0.78,Hamilton
0.43,Hamilton
0.85,Hamilton
0.8,Hamilton
0.87,Hamilton
0.55,Hamilton
0.88,Hamilton
1.28,Hamilton
0.78,Hamilton
2.35,Hamilton
0.85,Hamilton
0.73,Hamilton
1.17,Hamilton
0.96,Hamilton
0.29,Hamilton
0.95,Hamilton
0.84,Hamilton
1.09,Hamilton
0.65,Hamilton
1.83,Hamilton
2.27,Hamilton
1.37,Hamilton
2.16,Hamilton
1.16,Hamilton
1.19,Hamilton
1.43,Hamilton
2.25,Hamilton
0.88,Hamilton
1.01,Hamilton
0.73,Hamilton
1.1,Hamilton
1.6,Hamilton
1.24,Hamilton
0.98,Hamilton
2.23,Hamilton
0.97,Hamilton
1.68,Hamilton
0.95,Hamilton
2.8,Hamilton
3.12,Hamilton
2.32,Hamilton
1.5,Hamilton
3.39,Hamilton
2.59,Hamilton
2.06,Hamilton
2.61,Hamilton
2.99,Hamilton
1.27,Hamilton
2.12,Hamilton
2.1,Hamilton
3.63,Hamilton
0.83,Hamilton
2.08,Hamilton
2.5,Hamilton
1.95,Hamilton
2.91,Hamilton
3.7,Hamilton
2.93,Hamilton
2.34,Hamilton
3.12,Hamilton
4.43,Hamilton
3.35,Hamilton
4.09,Hamilton
1.24,Hamilton
2.18,Hamilton
3.32,Hamilton
4.51,Hamilton
0.95,Hamilton
1.87,Hamilton
4.22,Hamilton
3.23,Hamilton
1.38,Hamilton
5.0,Hamilton
4.28,Hamilton
1.31,Hamilton
2.27,Hamilton
4.6,Hamilton
4.49,Hamilton
5.04,Hamilton
1.42,Hamilton
3.24,Hamilton
2.73,Hamilton
3.9,Hamilton
2.53,Hamilton
2.17,Hamilton
3.67,Hamilton
3.76,Hamilton
1.87,Hamilton
4.6,Hamilton
5.72,Hamilton
5.25,Hamilton
1.34,Hamilton
3.28,Hamilton
5.67,Hamilton
3.67,Hamilton
4.77,Hamilton
4.62,Hamilton
5.44,Hamilton
1.47,Hamilton
0.78,Hamilton
1.96,Hamilton
3.48,Hamilton
6.54,Hamilton
6.76,Hamilton
3.48,Hamilton
6.03,Hamilton
5.68,Hamilton
1.13,Hamilton
1.79,Hamilton
4.38,Hamilton
5.19,Hamilton
6.39,Hamilton
6.55,Hamilton
1.0,Hamilton
2.4,Hamilton
3.63,Hamilton
3.66,Hamilton
4.68,Hamilton
7.4,Hamilton
2.97,Hamilton
4.25,Hamilton
7.32,Hamilton
7.59,Hamilton
2.2,Hamilton
2.43,Hamilton
3.81,Hamilton
3.64,Hamilton
6.04,Hamilton
7.43,Hamilton
3.3,Hamilton
5.42,Hamilton
2.27,Hamilton
6.49,Hamilton
7.06,Hamilton
